client_doctor_code,campaign_start_date_(month_year),hcp_email_open_rate,hcp_whatsapp_read_rate,hcp_email_click_rate,hcp_whatsapp_click_rate,hcp_call_productive_rate,last_call_connected_date_(selected_month),average_duration_connected_calls
MH067297,2025-05-01,0.75,,,,,2025-05-27 15:36:00,2.0
MH035146,2025-05-01,0.75,,,,,2025-05-27 15:40:00,10.5
MH029800,2025-05-01,0.75,0.25,,,,2025-05-27 15:41:00,15.0
OD006918,2025-05-01,,1.0,,,0.5,2025-05-27 15:41:00,44.0
BR005755,2025-05-01,,1.0,,,0.5,2025-05-27 15:42:00,27.0
TS026190,2025-05-01,,,,,,2025-05-27 15:42:00,26.0
UP018762,2025-05-01,,,,,0.5,2025-05-27 15:44:00,65.0
HR005630,2025-05-01,,,,,0.3333333333333333,2025-05-27 15:45:00,45.0
TS023793,2025-05-01,,1.0,,,0.5,2025-05-27 15:45:00,42.0
MH034220,2025-05-01,1.0,0.5,,,1.0,2025-05-27 15:46:00,101.0
KL013066,2025-05-01,1.0,1.0,,0.25,,2025-05-27 15:47:00,21.0
KL013694,2025-05-01,0.75,0.25,,,0.5,2025-05-27 15:47:00,40.0
MH029692,2025-05-01,,0.75,,,0.5,2025-05-27 15:47:00,202.0
MH032522,2025-05-01,,,,,0.3333333333333333,2025-05-27 15:52:00,24.5
TN005636,2025-05-01,,1.0,,,0.5,2025-05-27 15:52:00,124.0
DL008896,2025-05-01,1.0,0.25,,0.25,0.5,2025-05-27 15:56:00,44.0
PB001541,2025-05-01,1.0,1.0,,,,2025-05-27 15:58:00,16.0
MP012824,2025-05-01,1.0,1.0,,,1.0,2025-05-27 15:59:00,84.0
UP027084,2025-05-01,0.75,1.0,,,0.5,2025-05-27 16:01:00,112.0
JK002109,2025-05-01,,1.0,,,0.5,2025-05-27 16:02:00,54.0
AS007884,2025-05-01,1.0,0.25,,,,2025-05-27 16:03:00,5.0
JH012930,2025-05-01,,1.0,,,0.5,2025-05-27 16:04:00,61.0
KL029836,2025-05-01,0.75,,,,,2025-05-27 16:04:00,18.0
RJ001890,2025-05-01,1.0,1.0,,,,2025-05-27 16:06:00,3.0
BR020631,2025-05-01,1.0,1.0,,,,2025-05-27 16:07:00,13.0
WB023352,2025-05-01,,,,,,2025-05-27 16:08:00,22.0
OD006471,2025-05-01,1.0,1.0,,0.25,1.0,2025-05-27 16:12:00,159.0
TN027178,2025-05-01,1.0,,,,,2025-05-27 16:15:00,13.5
BR014776,2025-05-01,0.3333333333333333,1.0,,,1.0,2025-05-27 16:16:00,75.0
WB010208,2025-05-01,0.75,1.0,,,1.0,2025-05-27 16:20:00,69.0
TN024268,2025-05-01,1.0,,,,0.5,2025-05-27 16:21:00,75.0
MH040621,2025-05-01,1.0,0.25,,0.25,1.0,2025-05-27 16:25:00,135.0
TN041662,2025-05-01,1.0,1.0,,,0.5,2025-05-27 16:25:00,107.0
MH071242,2025-05-01,0.75,1.0,,,1.0,2025-05-27 16:27:00,61.0
RJ013751,2025-05-01,,0.5,,,0.5,2025-05-27 16:29:00,21.0
KL007778,2025-05-01,,1.0,,,0.5,2025-05-27 16:32:00,72.0
CH000465,2025-05-01,,0.5,,,0.3333333333333333,2025-05-27 16:33:00,37.5
WB021417,2025-05-01,0.75,1.0,,,,2025-05-27 16:36:00,28.0
KL020337,2025-05-01,0.75,1.0,,,1.0,2025-05-27 16:37:00,93.0
HR009236,2025-05-01,0.75,1.0,,,0.5,2025-05-27 16:42:00,34.0
GA001934,2025-05-01,0.5,1.0,,,0.2,2025-05-27 16:43:00,20.0
HR014174,2025-05-01,,0.25,,0.25,0.3333333333333333,2025-05-27 16:44:00,96.0
MH057478,2025-05-01,1.0,1.0,,,1.0,2025-05-27 16:48:00,122.0
MP010696,2025-05-01,1.0,0.25,,,0.5,2025-05-27 16:49:00,70.0
GJ017711,2025-05-01,,1.0,,,,2025-05-27 16:50:00,24.0
KL012738,2025-05-01,,0.25,,,0.5,2025-05-27 16:52:00,39.0
MH064539,2025-05-01,,1.0,,,0.5,2025-05-27 16:55:00,53.0
KA020989,2025-05-01,,1.0,,,0.5,2025-05-27 16:57:00,73.0
WB043331,2025-05-01,1.0,1.0,,,,2025-05-27 16:58:00,13.0
PB008213,2025-05-01,1.0,1.0,,,,2025-05-27 16:59:00,22.5
MH037184,2025-05-01,0.75,1.0,,,,2025-05-27 17:03:00,2.0
WB019431,2025-05-01,,1.0,,0.75,0.5,2025-05-27 17:05:00,64.0
AP019988,2025-05-01,0.75,0.5,,,,2025-05-27 17:07:00,27.0
DL009443,2025-05-01,1.0,1.0,,,1.0,2025-05-27 17:11:00,111.0
AP032915,2025-05-01,0.5,1.0,,,0.5,2025-05-27 17:12:00,82.0
RJ024137,2025-05-01,1.0,0.5,,,0.5,2025-05-27 17:12:00,23.5
AP033676,2025-05-01,1.0,,,,0.5,2025-05-27 17:16:00,61.0
JK003565,2025-05-01,,,,,,2025-05-27 17:16:00,5.0
KL007744,2025-05-01,1.0,1.0,,,0.5,2025-05-27 17:16:00,50.0
TN001496,2025-05-01,1.0,0.75,,,,2025-05-27 17:16:00,1.0
MH040119,2025-05-01,1.0,1.0,,,,2025-05-27 17:18:00,22.0
TN045648,2025-05-01,0.75,1.0,,,0.5,2025-05-27 17:19:00,39.0
MP008232,2025-05-01,1.0,0.75,,0.25,0.5,2025-05-27 17:21:00,41.0
BR000152,2025-05-01,,,,,,2025-05-27 17:23:00,21.0
KL025546,2025-05-01,,,,,0.5,2025-05-27 17:24:00,37.0
KL009286,2025-05-01,0.75,1.0,,,0.5,2025-05-27 17:25:00,106.0
AS002005,2025-05-01,,0.5,,,0.5,2025-05-27 17:26:00,66.0
RJ016626,2025-05-01,,,,,0.5,2025-05-27 17:27:00,30.0
TN003582,2025-05-01,0.5,,,,0.5,2025-05-27 17:32:00,40.0
TS008388,2025-05-01,,0.75,,,1.0,2025-05-27 17:35:00,249.0
KA044433,2025-05-01,0.75,,,,0.5,2025-05-27 17:41:00,54.0
MH029477,2025-05-01,,1.0,,,1.0,2025-05-27 17:42:00,83.0
RJ011803,2025-05-01,0.5,1.0,,0.25,,2025-05-27 17:46:00,1.0
KL026123,2025-05-01,,,,,,2025-05-27 17:47:00,15.5
MH071813,2025-05-01,0.6666666666666666,1.0,,,1.0,2025-05-27 17:48:00,40.0
JK008065,2025-05-01,0.25,1.0,,,0.5,2025-05-27 17:50:00,34.0
TN006503,2025-05-01,1.0,1.0,,,1.0,2025-05-27 17:53:00,30.0
BR011267,2025-05-01,,,,,0.5,2025-05-27 17:54:00,90.5
KA007651,2025-05-01,0.5,1.0,,,0.6666666666666666,2025-05-27 18:00:00,87.0
TN035693,2025-05-01,,1.0,,,,2025-05-27 18:03:00,8.0
UP026981,2025-05-01,0.75,1.0,,,1.0,2025-05-27 18:07:00,30.0
RJ011195,2025-05-01,0.75,1.0,,,,2025-05-27 18:08:00,21.0
MH033234,2025-05-01,0.5,1.0,,,1.0,2025-05-27 18:23:00,63.0
UP031917,2025-05-01,0.75,0.75,,,1.0,2025-05-27 18:29:00,221.0
AS007120,2025-05-01,1.0,1.0,,,1.0,2025-05-27 18:32:00,89.0
WB020845,2025-05-01,0.75,1.0,,,,2025-05-27 18:34:00,9.0
BR031370,2025-05-01,0.75,1.0,,,1.0,2025-05-27 18:41:00,275.0
UP055080,2025-05-01,1.0,1.0,,,,2025-05-27 18:45:00,1.0
WB016375,2025-05-01,0.75,,,,,2025-05-27 18:46:00,23.0
BR030802,2025-05-01,,,,,0.5,2025-05-27 18:47:00,41.0
AS015348,2025-05-01,,1.0,,,,2025-05-27 18:50:00,16.0
UP028259,2025-05-01,1.0,,,,1.0,2025-05-27 18:54:00,72.0
HR005118,2025-05-01,0.75,,,,1.0,2025-05-27 18:58:00,81.0
HR005330,2025-05-01,1.0,1.0,,,1.0,2025-05-27 19:03:00,151.0
WB021973,2025-05-01,0.75,0.25,,,,2025-05-27 19:05:00,2.0
TS027014,2025-05-01,1.0,1.0,,,,2025-05-27 19:06:00,1.0
WB003544,2025-05-01,0.5,,,,1.0,2025-05-27 19:09:00,91.0
DL020100,2025-05-01,0.75,,,,0.5,2025-05-27 19:15:00,18.0
TS028990,2025-05-01,1.0,1.0,,,1.0,2025-05-27 19:20:00,89.0
JK001011,2025-05-01,1.0,1.0,,,,2025-05-27 19:21:00,2.0
UP028096,2025-05-01,1.0,,,,,2025-05-27 19:25:00,1.0
WB018182,2025-05-01,0.75,1.0,,,1.0,2025-05-27 19:28:00,114.0
AP014776,2025-05-01,,0.25,,,0.5,2025-05-27 20:28:00,31.5
HR004706,2025-05-01,,0.75,,,0.5,2025-05-27 20:30:00,25.0
UP032675,2025-05-01,,1.0,,,0.5,2025-05-28 09:28:00,111.0
MH043513,2025-05-01,,1.0,,,1.0,2025-05-28 09:42:00,110.5
MH032406,2025-05-01,,1.0,,,0.3333333333333333,2025-05-28 10:25:00,95.0
MH033975,2025-05-01,0.75,,,,,2025-05-28 10:30:00,19.0
MH039133,2025-05-01,,,,,0.5,2025-05-28 10:33:00,34.5
MH038357,2025-05-01,,,,,,2025-05-28 10:37:00,11.0
TN021291,2025-05-01,,,,,0.5,2025-05-28 10:37:00,46.5
GJ017784,2025-05-01,,,,,0.5,2025-05-28 10:38:00,27.0
AS011721,2025-05-01,,1.0,,,,2025-05-28 10:40:00,14.0
MH035127,2025-05-01,,,,,0.5,2025-05-28 10:40:00,98.0
OD007845,2025-05-01,,1.0,,,,2025-05-28 10:43:00,18.0
TN005635,2025-05-01,,1.0,,,0.5,2025-05-28 10:43:00,77.0
MH035233,2025-05-01,,,,,0.5,2025-05-28 10:44:00,40.0
MH004518,2025-05-01,,0.75,,,0.5,2025-05-28 10:45:00,31.0
MH005588,2025-05-01,,0.5,,,0.5,2025-05-28 10:47:00,46.0
AP001238,2025-05-01,,,,,,2025-05-28 10:49:00,26.0
DL008229,2025-05-01,,,,,0.5,2025-05-28 10:51:00,54.0
UP064619,2025-05-01,,0.75,,,0.5,2025-05-28 10:51:00,46.0
KL014482,2025-05-01,,,,,0.5,2025-05-28 10:53:00,52.0
KL029575,2025-05-01,,,,,0.5,2025-05-28 10:55:00,40.0
KL015990,2025-05-01,,0.75,,,,2025-05-28 10:56:00,28.0
MH030705,2025-05-01,,,,,,2025-05-28 10:57:00,18.0
PB010072,2025-05-01,,0.75,,,0.5,2025-05-28 10:57:00,36.0
TS017365,2025-05-01,1.0,1.0,,,1.0,2025-05-28 10:58:00,30.5
TN023365,2025-05-01,0.5,0.5,,,0.5,2025-05-28 11:00:00,55.0
TN012274,2025-05-01,,0.25,,,0.5,2025-05-28 11:01:00,38.0
UP050441,2025-05-01,1.0,0.75,,,1.0,2025-05-28 11:01:00,95.0
UP032506,2025-05-01,,,,,0.3333333333333333,2025-05-28 11:02:00,24.0
BR030725,2025-05-01,,,,,0.5,2025-05-28 11:04:00,51.0
TN014752,2025-05-01,,,,,,2025-05-28 11:05:00,5.0
UK006150,2025-05-01,,,,,0.5,2025-05-28 11:07:00,32.5
HR003388,2025-05-01,0.6666666666666666,1.0,,0.25,0.5,2025-05-28 11:10:00,24.5
WB031321,2025-05-01,,1.0,,,0.5,2025-05-28 11:11:00,43.0
JH013303,2025-05-01,,1.0,,,,2025-05-28 11:13:00,15.0
WB036476,2025-05-01,,,,,0.5,2025-05-28 11:13:00,41.5
JK004167,2025-05-01,,,,,0.5,2025-05-28 11:15:00,31.0
WB019505,2025-05-01,,,,,0.5,2025-05-28 11:17:00,50.5
JK009465,2025-05-01,,1.0,,0.25,,2025-05-28 11:19:00,2.6666666666666665
RJ023883,2025-05-01,,,,,,2025-05-28 11:24:00,16.5
AP033790,2025-05-01,,,,,0.5,2025-05-28 11:26:00,32.5
MH077565,2025-05-01,,,,,0.5,2025-05-28 11:27:00,49.0
MH030244,2025-05-01,,0.75,,,0.5,2025-05-28 11:29:00,63.0
HP000373,2025-05-01,1.0,1.0,,,0.5,2025-05-28 11:30:00,79.0
MH035204,2025-05-01,,0.5,,,,2025-05-28 11:32:00,14.0
TN045781,2025-05-01,,1.0,,,,2025-05-28 11:32:00,1.0
AP019405,2025-05-01,,,,,0.5,2025-05-28 11:34:00,55.0
MH072087,2025-05-01,,,,,0.3333333333333333,2025-05-28 11:34:00,73.0
TS011636,2025-05-01,,,,,,2025-05-28 11:34:00,7.5
MH035053,2025-05-01,,,,,,2025-05-28 11:35:00,17.5
HP001114,2025-05-01,,1.0,,,,2025-05-28 11:37:00,11.0
HR004867,2025-05-01,1.0,0.25,,,0.5,2025-05-28 11:37:00,45.0
MH034919,2025-05-01,,,,,,2025-05-28 11:37:00,2.0
MP023285,2025-05-01,,0.75,,,,2025-05-28 11:39:00,21.5
WB042240,2025-05-01,,,,,,2025-05-28 11:40:00,17.0
KA016352,2025-05-01,,0.75,,,0.3333333333333333,2025-05-28 11:41:00,24.0
TS024267,2025-05-01,,,,,,2025-05-28 11:41:00,15.0
TS002741,2025-05-01,,1.0,,,,2025-05-28 11:43:00,11.0
KL028844,2025-05-01,,1.0,,,,2025-05-28 11:46:00,17.0
BR010656,2025-05-01,,,,,0.5,2025-05-28 11:47:00,36.0
RJ013295,2025-05-01,1.0,1.0,,,,2025-05-28 11:47:00,21.5
GJ010411,2025-05-01,,,,,0.5,2025-05-28 11:48:00,58.0
WB019787,2025-05-01,0.25,,,,,2025-05-28 11:50:00,16.0
RJ030800,2025-05-01,,1.0,,,0.5,2025-05-28 11:51:00,32.5
AS005657,2025-05-01,,,,,0.3333333333333333,2025-05-28 11:52:00,64.0
MP018567,2025-05-01,,0.25,,,,2025-05-28 11:53:00,17.0
JH004314,2025-05-01,,1.0,,,0.5,2025-05-28 11:54:00,69.0
KA038840,2025-05-01,,,,,0.5,2025-05-28 11:54:00,60.0
KL013109,2025-05-01,,,,,0.5,2025-05-28 11:55:00,36.0
TN001090,2025-05-01,,,,,0.5,2025-05-28 11:55:00,52.0
KA000162,2025-05-01,,,,,0.5,2025-05-28 11:56:00,77.0
AP020058,2025-05-01,,1.0,,,0.5,2025-05-28 11:57:00,68.0
RJ009908,2025-05-01,,1.0,,,0.5,2025-05-28 11:57:00,57.0
WB047016,2025-05-01,,1.0,,,,2025-05-28 11:58:00,22.0
UP067482,2025-05-01,,1.0,,,0.5,2025-05-28 11:59:00,40.5
HR004954,2025-05-01,,,,,0.5,2025-05-28 12:00:00,38.0
RJ012621,2025-05-01,,1.0,,,0.5,2025-05-28 12:00:00,78.0
MH037381,2025-05-01,0.3333333333333333,0.5,,,,2025-05-28 12:01:00,16.5
AS001221,2025-05-01,,,,,,2025-05-28 12:02:00,16.0
HR001820,2025-05-01,,,,,0.3333333333333333,2025-05-28 12:02:00,52.0
HR013024,2025-05-01,,1.0,,,0.5,2025-05-28 12:03:00,66.0
AP022344,2025-05-01,,0.75,,,0.5,2025-05-28 12:04:00,67.0
KA016646,2025-05-01,1.0,,,,0.3333333333333333,2025-05-28 12:05:00,98.0
TN007441,2025-05-01,,0.25,,,,2025-05-28 12:05:00,23.0
GJ015755,2025-05-01,,,,,,2025-05-28 12:06:00,12.0
MH033155,2025-05-01,,1.0,,0.25,,2025-05-28 12:07:00,17.0
MP009742,2025-05-01,,0.75,,,0.5,2025-05-28 12:08:00,69.0
TN006622,2025-05-01,,1.0,,,,2025-05-28 12:08:00,17.5
OD003676,2025-05-01,0.75,,,,0.5,2025-05-28 12:09:00,81.0
BR021107,2025-05-01,1.0,,,,0.5,2025-05-28 12:10:00,43.0
AP013593,2025-05-01,,,,,,2025-05-28 12:12:00,27.0
TN004164,2025-05-01,1.0,1.0,,0.25,,2025-05-28 12:13:00,1.0
TS007570,2025-05-01,,,,,,2025-05-28 12:13:00,11.0
OD006278,2025-05-01,0.75,,,,0.5,2025-05-28 12:15:00,42.0
OD007403,2025-05-01,0.75,0.5,,,0.5,2025-05-28 12:15:00,390.0
TN038134,2025-05-01,0.5,,,,,2025-05-28 12:15:00,10.0
TS004575,2025-05-01,,,,,0.5,2025-05-28 12:15:00,26.0
KA039081,2025-05-01,,0.75,,,,2025-05-28 12:16:00,9.5
WB024110,2025-05-01,,0.75,,,,2025-05-28 12:20:00,13.0
AS015061,2025-05-01,,,,,0.5,2025-05-28 12:21:00,52.0
HR006190,2025-05-01,,,,,,2025-05-28 12:21:00,16.0
AP006000,2025-05-01,,1.0,,,0.5,2025-05-28 12:23:00,46.0
MH036388,2025-05-01,,0.75,,,,2025-05-28 12:23:00,19.0
HR003095,2025-05-01,,,,,0.3333333333333333,2025-05-28 12:25:00,79.0
BR010837,2025-05-01,,,,,0.3333333333333333,2025-05-28 12:26:00,68.0
AP019782,2025-05-01,,0.6666666666666666,,,0.5,2025-05-28 12:28:00,72.0
TS002992,2025-05-01,,,,,,2025-05-28 12:28:00,1.0
MH029173,2025-05-01,,,,,,2025-05-28 12:29:00,17.5
WB043456,2025-05-01,,,,,0.3333333333333333,2025-05-28 12:29:00,97.0
WB022772,2025-05-01,,,,,,2025-05-28 12:30:00,21.0
AP010450,2025-05-01,,,,,,2025-05-28 12:31:00,1.0
GJ010950,2025-05-01,,0.5,,,,2025-05-28 12:33:00,15.0
KA007914,2025-05-01,,1.0,,,0.3333333333333333,2025-05-28 12:33:00,24.0
MP009873,2025-05-01,,,,,,2025-05-28 12:33:00,28.0
DL020101,2025-05-01,0.6666666666666666,,,,0.5,2025-05-28 12:34:00,36.0
AS011122,2025-05-01,,,,,,2025-05-28 12:35:00,18.0
TN052568,2025-05-01,,0.5,,,,2025-05-28 12:35:00,21.5
GJ011793,2025-05-01,,1.0,,,0.3333333333333333,2025-05-28 12:36:00,71.0
WB043616,2025-05-01,,,,,0.5,2025-05-28 12:36:00,33.0
JH013365,2025-05-01,,,,,,2025-05-28 12:38:00,11.0
KL010363,2025-05-01,0.75,,,,0.5,2025-05-28 12:38:00,79.0
GJ011540,2025-05-01,,,,,0.3333333333333333,2025-05-28 12:40:00,65.0
KA487370,2025-05-01,,,,,0.5,2025-05-28 12:41:00,54.0
KA018071,2025-05-01,,,,,0.3333333333333333,2025-05-28 12:42:00,71.0
TN021522,2025-05-01,,,,,0.5,2025-05-28 12:42:00,60.0
JH001006,2025-05-01,,1.0,,0.25,0.5,2025-05-28 12:44:00,44.0
UK002943,2025-05-01,,0.25,,,,2025-05-28 12:44:00,18.0
TN010068,2025-05-01,,0.25,,,,2025-05-28 12:45:00,7.0
AP004575,2025-05-01,,1.0,,,0.5,2025-05-28 12:46:00,40.0
MP011654,2025-05-01,,0.5,,,0.5,2025-05-28 12:46:00,51.0
KL032656,2025-05-01,,0.3333333333333333,,,,2025-05-28 12:47:00,28.0
TS006026,2025-05-01,,,,,0.5,2025-05-28 12:47:00,25.0
MP018365,2025-05-01,,1.0,,,,2025-05-28 12:48:00,21.0
MH038384,2025-05-01,,1.0,,,,2025-05-28 12:50:00,20.0
UP032690,2025-05-01,0.5,0.25,,,,2025-05-28 12:50:00,13.5
MH052820,2025-05-01,,,,,0.3333333333333333,2025-05-28 12:51:00,78.0
TS014502,2025-05-01,,0.25,,,0.5,2025-05-28 12:52:00,36.0
CG004919,2025-05-01,,,,,,2025-05-28 12:53:00,2.0
MP010806,2025-05-01,,,,,,2025-05-28 12:53:00,14.5
UP083488,2025-05-01,0.75,,,,0.5,2025-05-28 12:53:00,47.0
HR487653,2025-05-01,,,,,,2025-05-28 12:55:00,14.0
AS008079,2025-05-01,,,,,0.5,2025-05-28 12:56:00,64.0
UP035783,2025-05-01,,,,,,2025-05-28 12:56:00,1.0
UP029702,2025-05-01,0.5,1.0,,0.25,0.5,2025-05-28 12:58:00,94.0
UP055518,2025-05-01,,1.0,,,,2025-05-28 12:59:00,14.0
BR014072,2025-05-01,,0.5,,,0.5,2025-05-28 13:00:00,59.0
JK009076,2025-05-01,,1.0,,,,2025-05-28 13:00:00,1.0
AP034781,2025-05-01,,1.0,,,0.5,2025-05-28 13:01:00,77.0
CG006874,2025-05-01,,1.0,,,,2025-05-28 13:01:00,22.0
KL015298,2025-05-01,,0.25,,,,2025-05-28 13:02:00,28.0
TN005951,2025-05-01,,,,,0.5,2025-05-28 13:03:00,111.0
TS022531,2025-05-01,,,,,0.5,2025-05-28 13:06:00,20.0
OD007068,2025-05-01,,0.75,,0.25,0.25,2025-05-28 13:07:00,74.0
TN027140,2025-05-01,0.5,1.0,,0.25,0.5,2025-05-28 13:07:00,70.0
AP022539,2025-05-01,0.5,,,,0.5,2025-05-28 13:08:00,26.0
TS024317,2025-05-01,,0.75,,,,2025-05-28 13:08:00,18.0
MH028995,2025-05-01,1.0,,,,,2025-05-28 13:11:00,13.5
GJ024303,2025-05-01,0.75,,,,,2025-05-28 13:12:00,6.0
PB003001,2025-05-01,,,,,0.3333333333333333,2025-05-28 13:13:00,89.0
RJ012546,2025-05-01,0.75,0.25,,0.25,0.5,2025-05-28 13:13:00,45.0
AP026184,2025-05-01,0.5,,,,0.5,2025-05-28 13:15:00,44.0
AP026940,2025-05-01,0.75,,,,0.5,2025-05-28 13:16:00,29.0
KL007565,2025-05-01,,1.0,,,,2025-05-28 13:17:00,18.0
MH003955,2025-05-01,,,,,,2025-05-28 13:17:00,6.0
KL024835,2025-05-01,,0.75,,,0.25,2025-05-28 13:20:00,31.333333333333332
OD003214,2025-05-01,0.5,,,,0.5,2025-05-28 13:20:00,37.0
GJ008980,2025-05-01,,,,,0.5,2025-05-28 13:21:00,31.0
WB030115,2025-05-01,,,,,,2025-05-28 13:21:00,1.0
TS008194,2025-05-01,,,,,,2025-05-28 13:23:00,20.0
TS017493,2025-05-01,,,,,0.5,2025-05-28 13:23:00,42.0
TR000776,2025-05-01,,,,,,2025-05-28 13:24:00,21.0
UP031540,2025-05-01,,,,,,2025-05-28 13:24:00,18.0
MH052091,2025-05-01,,,,,,2025-05-28 13:25:00,17.0
AS007044,2025-05-01,,0.75,,,0.5,2025-05-28 13:26:00,78.0
DL028170,2025-05-01,,,,,0.5,2025-05-28 13:26:00,67.0
PB016083,2025-05-01,1.0,,,,0.3333333333333333,2025-05-28 13:26:00,29.5
KL032437,2025-05-01,,,,,,2025-05-28 13:27:00,26.0
MH033927,2025-05-01,,,,,,2025-05-28 13:27:00,17.5
DL024413,2025-05-01,,1.0,,,0.5,2025-05-28 13:29:00,30.0
WB013453,2025-05-01,,1.0,,0.5,0.5,2025-05-28 13:29:00,60.0
AP014134,2025-05-01,,0.25,,,,2025-05-28 13:30:00,7.0
HR011590,2025-05-01,,0.25,,,0.6666666666666666,2025-05-28 13:31:00,44.5
TN013582,2025-05-01,,0.6666666666666666,,,,2025-05-28 13:31:00,8.0
MH038171,2025-05-01,,,,,,2025-05-28 13:32:00,29.0
UP010218,2025-05-01,0.6666666666666666,,,,,2025-05-28 13:32:00,8.0
WB007030,2025-05-01,0.5,0.75,,,1.0,2025-05-28 13:32:00,85.66666666666667
CG007171,2025-05-01,,,,,0.5,2025-05-28 13:34:00,47.0
DL008939,2025-05-01,1.0,0.25,,,,2025-05-28 13:36:00,13.0
AS015222,2025-05-01,0.75,1.0,,,0.5,2025-05-28 13:38:00,49.0
WB039588,2025-05-01,,,,,,2025-05-28 13:38:00,5.0
RJ002994,2025-05-01,0.75,0.5,,,0.3333333333333333,2025-05-28 13:39:00,24.5
MH037802,2025-05-01,,1.0,,0.25,1.0,2025-05-28 13:42:00,58.0
JH008982,2025-05-01,,1.0,,,0.5,2025-05-28 13:43:00,72.0
TN002683,2025-05-01,,,,,,2025-05-28 13:47:00,8.0
RJ004618,2025-05-01,,,,,0.5,2025-05-28 13:50:00,73.0
AS013428,2025-05-01,,0.75,,,,2025-05-28 13:51:00,1.0
TS008399,2025-05-01,,,,,,2025-05-28 13:57:00,7.0
AP018404,2025-05-01,,1.0,,,0.3333333333333333,2025-05-28 14:00:00,85.0
AS030181,2025-05-01,,,,,0.3333333333333333,2025-05-28 14:30:00,37.0
CH001007,2025-05-01,,,,,0.3333333333333333,2025-05-28 14:32:00,40.0
TN005569,2025-05-01,,0.25,,,0.5,2025-05-28 14:32:00,42.0
MH072925,2025-05-01,,,,,0.3333333333333333,2025-05-28 14:36:00,65.0
TN055893,2025-05-01,1.0,1.0,,,0.5,2025-05-28 14:36:00,67.0
JK020777,2025-05-01,,,,,,2025-05-28 14:37:00,26.0
JK004177,2025-05-01,0.75,,,,,2025-05-28 14:38:00,20.0
UP040502,2025-05-01,,,,,0.3333333333333333,2025-05-28 14:40:00,61.0
MP013603,2025-05-01,,,,,,2025-05-28 14:41:00,15.5
KA017718,2025-05-01,0.5,,,,0.3333333333333333,2025-05-28 14:45:00,46.0
GJ001652,2025-05-01,,,,,0.6666666666666666,2025-05-28 14:46:00,78.5
KL033336,2025-05-01,,1.0,,,0.3333333333333333,2025-05-28 14:49:00,46.0
HR005055,2025-05-01,,,,,0.3333333333333333,2025-05-28 14:51:00,47.0
JK001479,2025-05-01,,,,,,2025-05-28 14:54:00,14.0
TN053586,2025-05-01,,,,,,2025-05-28 14:58:00,10.0
TN014296,2025-05-01,,,,,0.5,2025-05-28 15:00:00,30.5
HR006188,2025-05-01,0.25,,,,0.5,2025-05-28 15:02:00,44.0
TN012254,2025-05-01,,,,,,2025-05-28 15:03:00,13.0
AP002687,2025-05-01,0.75,1.0,,0.25,0.5,2025-05-28 15:07:00,18.0
TN476150,2025-05-01,,0.5,,,,2025-05-28 15:09:00,23.0
WB014644,2025-05-01,0.75,1.0,,,0.3333333333333333,2025-05-28 15:09:00,54.5
WB047973,2025-05-01,,0.75,,,,2025-05-28 15:12:00,29.0
AP016548,2025-05-01,0.5,1.0,,,0.5,2025-05-28 15:14:00,55.0
CH003910,2025-05-01,,,,,,2025-05-28 15:20:00,15.0
KL020355,2025-05-01,,,,,0.5,2025-05-28 15:20:00,92.0
JK003933,2025-05-01,,1.0,,0.25,,2025-05-28 15:22:00,7.0
KA002947,2025-05-01,,,,,,2025-05-28 15:23:00,2.0
TN039240,2025-05-01,,,,,0.3333333333333333,2025-05-28 15:24:00,47.0
TN055274,2025-05-01,1.0,1.0,,,0.5,2025-05-28 15:24:00,27.5
UP026698,2025-05-01,,0.75,,0.25,0.5,2025-05-28 15:25:00,72.0
AP012164,2025-05-01,,,,,0.5,2025-05-28 15:27:00,37.0
AP022751,2025-05-01,1.0,1.0,,,0.5,2025-05-28 15:30:00,17.0
AP004920,2025-05-01,1.0,1.0,,,0.5,2025-05-28 15:32:00,131.0
KL015227,2025-05-01,1.0,1.0,,,,2025-05-28 15:34:00,8.0
DL029693,2025-05-01,1.0,0.75,,,0.5,2025-05-28 15:41:00,106.0
TN022188,2025-05-01,1.0,1.0,,,0.5,2025-05-28 15:43:00,35.0
DL029442,2025-05-01,1.0,,,,0.5,2025-05-28 15:45:00,25.5
TN027002,2025-05-01,0.5,1.0,,,0.5,2025-05-28 15:48:00,31.0
CG005787,2025-05-01,,0.25,,,,2025-05-28 15:50:00,8.5
RJ030803,2025-05-01,1.0,1.0,,,0.5,2025-05-28 15:56:00,145.0
GJ012626,2025-05-01,0.5,0.5,,0.5,0.5,2025-05-28 16:04:00,119.0
KL008260,2025-05-01,,1.0,,,,2025-05-28 16:11:00,24.0
TS018818,2025-05-01,0.5,1.0,,,0.5,2025-05-28 16:14:00,53.0
AP013014,2025-05-01,0.75,0.5,,,0.5,2025-05-28 16:17:00,51.0
TS029864,2025-05-01,0.75,1.0,,,,2025-05-28 16:20:00,2.0
KL013600,2025-05-01,0.75,1.0,,,0.5,2025-05-28 16:22:00,44.0
TN026133,2025-05-01,0.75,,,,0.5,2025-05-28 16:25:00,28.0
WB016936,2025-05-01,,,,,0.5,2025-05-28 16:25:00,67.0
BR024222,2025-05-01,,,,,,2025-05-28 16:26:00,7.5
