Client Doctor Code,Campaign Start Date (Month Year),HCP Email Open Rate,HCP WhatsApp Read Rate,HCP Email Click Rate,HCP WhatsApp Click Rate,HCP Call Productive Rate,Last Call Connected Date (Selected Month),Average Duration Connected Calls
MH032885,2025-04-01,50.00%,100.00%,,,100.00%,2025-04-17,42
KL012616,2025-04-01,100.00%,66.67%,,,100.00%,2025-04-17,31
DL008939,2025-04-01,66.70%,,,,,2025-04-17,16
MH036139,2025-04-01,100.00%,20.00%,,,100.00%,2025-04-17,41
WB027596,2025-04-01,50.00%,100.00%,,,,2025-04-17,26
MP012737,2025-04-01,50.00%,66.67%,,,50.00%,2025-04-17,82
WB031828,2025-04-01,66.70%,,,,,2025-04-17,27
DL020351,2025-04-01,100.00%,,,,100.00%,2025-04-17,37
AP028280,2025-04-01,66.70%,,,,100.00%,2025-04-17,56
KA007126,2025-04-01,100.00%,100.00%,,,33.33%,2025-04-17,36
JK001011,2025-04-01,100.00%,83.33%,,,100.00%,2025-04-17,33
WB024517,2025-04-01,83.30%,,,,100.00%,2025-04-17,61
DL011663,2025-04-01,100.00%,,,,50.00%,2025-04-17,59
MH059172,2025-04-01,,,,,33.33%,2025-04-17,24
DL020944,2025-04-01,83.30%,,,,,2025-04-17,21
HR003974,2025-04-01,,100.00%,,,,2025-04-17,24
TS005793,2025-04-01,,42.86%,,,50.00%,2025-04-17,44
AP021766,2025-04-01,,,,,50.00%,2025-04-17,66
RJ012030,2025-04-01,66.70%,,33.33%,,,2025-04-17,19
KL017202,2025-04-01,33.30%,16.67%,,,,2025-04-17,13
TN047550,2025-04-01,83.30%,,,,,2025-04-17,18
KL008119,2025-04-01,100.00%,25.00%,,,33.33%,2025-04-17,46
OD007017,2025-04-01,50.00%,,,,,2025-04-17,11
CG000690,2025-04-01,100.00%,,,,100.00%,2025-04-17,42
WB019242,2025-04-01,,50.00%,,,33.33%,2025-04-17,46
KA003758,2025-04-01,33.30%,,,,50.00%,2025-04-17,61
UP034794,2025-04-01,83.30%,,,,,2025-04-17,12
GJ011905,2025-04-01,83.30%,,,,100.00%,2025-04-17,40
OD002538,2025-04-01,,,,,,2025-04-17,17
MH069087,2025-04-01,83.30%,,,,50.00%,2025-04-17,109
AP022934,2025-04-01,66.70%,50.00%,,,50.00%,2025-04-17,39
AP018713,2025-04-01,83.30%,20.00%,,,50.00%,2025-04-17,79
TS025277,2025-04-01,,,,,,2025-04-17,16
PB002579,2025-04-01,83.30%,20.00%,,,33.33%,2025-04-17,31
UP000109,2025-04-01,100.00%,100.00%,,,100.00%,2025-04-17,44
HR006010,2025-04-01,,,,,,2025-04-17,29
KL015733,2025-04-01,66.70%,71.43%,,,,2025-04-17,18
DL033144,2025-04-01,83.30%,85.71%,,,100.00%,2025-04-17,35
OD004166,2025-04-01,,100.00%,,,,2025-04-17,16.5
WB021670,2025-04-01,66.70%,100.00%,,,100.00%,2025-04-17,35
DL024015,2025-04-01,83.30%,,,,,2025-04-17,14
MH070877,2025-04-01,66.70%,,,,100.00%,2025-04-17,44
MH059560,2025-04-01,66.70%,28.57%,,,,2025-04-17,13
MP000439,2025-04-01,66.70%,100.00%,,16.67%,100.00%,2025-04-17,47
WB042715,2025-04-01,66.70%,66.67%,,,,2025-04-17,14
PB012206,2025-04-01,,100.00%,,,,2025-04-17,24
AP001682,2025-04-01,66.70%,,,,100.00%,2025-04-17,41
MH020551,2025-04-01,83.30%,,,,100.00%,2025-04-17,46
WB051050,2025-04-01,83.30%,,,,100.00%,2025-04-17,33
TS028990,2025-04-01,66.70%,100.00%,,,100.00%,2025-04-17,81
TS008297,2025-04-01,100.00%,16.67%,,16.67%,100.00%,2025-04-17,72
HR012648,2025-04-01,,,,,,2025-04-17,5
TS013165,2025-04-01,,,,,,2025-04-17,1
DL009166,2025-04-01,66.70%,100.00%,,,50.00%,2025-04-17,71
BR035307,2025-04-01,,40.00%,,,,2025-04-17,4
MH033606,2025-04-01,66.70%,,,,,2025-04-17,16
UP028074,2025-04-01,16.70%,,,,100.00%,2025-04-17,78
HR011737,2025-04-01,83.30%,50.00%,,,50.00%,2025-04-17,48
OD006760,2025-04-01,50.00%,100.00%,,,,2025-04-17,9
RJ003215,2025-04-01,,100.00%,,,100.00%,2025-04-17,43
TS005712,2025-04-01,,100.00%,,,,2025-04-17,7
AP020535,2025-04-01,83.30%,,,,100.00%,2025-04-17,34
TN039658,2025-04-01,66.70%,,,,100.00%,2025-04-17,51
UP036484,2025-04-01,83.30%,85.71%,,,100.00%,2025-04-17,57
DL012714,2025-04-01,100.00%,,,,50.00%,2025-04-17,40
OD009647,2025-04-01,100.00%,85.71%,,,100.00%,2025-04-17,113
DL023062,2025-04-01,83.30%,,,,,2025-04-17,18
MP009772,2025-04-01,50.00%,,,,100.00%,2025-04-17,36
CG004193,2025-04-01,100.00%,,,,100.00%,2025-04-17,56
GJ011141,2025-04-01,100.00%,,,,,2025-04-17,17
TN014697,2025-04-01,83.30%,,,,50.00%,2025-04-17,50
KL000498,2025-04-01,33.30%,83.33%,,,,2025-04-17,23
HR019512,2025-04-01,66.70%,,,,100.00%,2025-04-17,108
WB053438,2025-04-01,83.30%,,,,,2025-04-17,14
TN018303,2025-04-01,50.00%,,,,50.00%,2025-04-17,57
GJ016607,2025-04-01,83.30%,,,,100.00%,2025-04-17,39
UP030194,2025-04-01,66.70%,83.33%,,,,2025-04-17,5
JK009096,2025-04-01,100.00%,,,,50.00%,2025-04-17,54
KL027787,2025-04-01,33.30%,,,,100.00%,2025-04-17,73
UP036417,2025-04-01,83.30%,100.00%,,,,2025-04-17,26
KL032684,2025-04-01,66.70%,100.00%,,,100.00%,2025-04-17,36
UP005520,2025-04-01,83.30%,,,,,2025-04-17,14
BR030986,2025-04-01,,100.00%,,33.33%,,2025-04-17,16.5
TN012717,2025-04-01,66.70%,100.00%,,,33.33%,2025-04-17,33
BR012883,2025-04-01,100.00%,50.00%,,,100.00%,2025-04-17,36
KL003323,2025-04-01,100.00%,100.00%,,,100.00%,2025-04-17,32
MH063852,2025-04-01,50.00%,80.00%,,,,2025-04-17,1
OD006581,2025-04-01,66.70%,100.00%,,,33.33%,2025-04-17,97
UP030047,2025-04-01,,100.00%,,,,2025-04-17,19
CG006530,2025-04-01,50.00%,,,,100.00%,2025-04-17,31
MH037280,2025-04-01,,100.00%,,,100.00%,2025-04-17,71
JH013303,2025-04-01,,100.00%,,,,2025-04-17,24
WB022435,2025-04-01,83.30%,71.43%,,,,2025-04-17,21.5
BR005149,2025-04-01,83.30%,,,,100.00%,2025-04-17,67
DL029582,2025-04-01,,,,,33.33%,2025-04-17,90
MH030787,2025-04-01,,,,,,2025-04-17,9
PB003010,2025-04-01,50.00%,,,,100.00%,2025-04-17,45
MP000709,2025-04-01,100.00%,,,,100.00%,2025-04-17,35
KL034741,2025-04-01,83.30%,100.00%,,,33.33%,2025-04-17,71
HR003217,2025-04-01,16.70%,20.00%,,,100.00%,2025-04-17,71
KL030884,2025-04-01,,85.71%,,,40.00%,2025-04-17,64.66666667
WB024533,2025-04-01,50.00%,100.00%,,,100.00%,2025-04-17,142
DL024008,2025-04-01,,42.86%,,,50.00%,2025-04-17,47
DL005747,2025-04-01,83.30%,50.00%,,,100.00%,2025-04-17,65
HR011590,2025-04-01,,50.00%,,,50.00%,2025-04-17,136
UP016348,2025-04-01,50.00%,,,,100.00%,2025-04-17,43
UP001071,2025-04-01,83.30%,,,,100.00%,2025-04-17,51
RJ011694,2025-04-01,50.00%,100.00%,,,100.00%,2025-04-17,110.6666667
RJ013416,2025-04-01,66.70%,,,,100.00%,2025-04-17,68
CG006993,2025-04-01,66.70%,,,,,2025-04-17,13
MH059216,2025-04-01,66.70%,100.00%,,,100.00%,2025-04-17,102
KA029139,2025-04-01,83.30%,,,,,2025-04-17,9
UP042301,2025-04-01,,,,,25.00%,2025-04-17,35
WB006072,2025-04-01,100.00%,,,,50.00%,2025-04-17,37
GJ024203,2025-04-01,66.70%,80.00%,,,100.00%,2025-04-17,33
WB002728,2025-04-01,50.00%,40.00%,,,,2025-04-17,12
KA008952,2025-04-01,,,,,33.33%,2025-04-17,33.5
UP067038,2025-04-01,66.70%,28.57%,,,100.00%,2025-04-17,30
HR005319,2025-04-01,66.70%,100.00%,,,,2025-04-17,5
UK004645,2025-04-01,100.00%,,,,50.00%,2025-04-17,50
KA003416,2025-04-01,83.30%,,,,,2025-04-17,8.5
MH065471,2025-04-01,100.00%,,,,,2025-04-17,24
RJ011607,2025-04-01,83.30%,,,,100.00%,2025-04-17,60
KA025047,2025-04-01,83.30%,100.00%,,,33.33%,2025-04-17,22.5
UP031519,2025-04-01,66.70%,,,,100.00%,2025-04-17,31
KL004557,2025-04-01,83.30%,50.00%,,,,2025-04-17,14
GJ013098,2025-04-01,,,,,,2025-04-17,12
KL014230,2025-04-01,50.00%,,,,,2025-04-17,4
UP033414,2025-04-01,,,,,100.00%,2025-04-17,63
BR014808,2025-04-01,33.30%,57.14%,,,50.00%,2025-04-17,76
TS006034,2025-04-01,,100.00%,,,33.33%,2025-04-17,26
GJ023487,2025-04-01,66.70%,100.00%,,,100.00%,2025-04-17,48.5
DL009009,2025-04-01,83.30%,,,,100.00%,2025-04-17,60
GJ003371,2025-04-01,66.70%,80.00%,,,33.33%,2025-04-17,31.5
HR006947,2025-04-01,83.30%,,,,,2025-04-17,15.5
MH044079,2025-04-01,,100.00%,,,50.00%,2025-04-17,29
RJ000300,2025-04-01,83.30%,16.67%,,,100.00%,2025-04-17,33
AS018641,2025-04-01,50.00%,100.00%,,,50.00%,2025-04-17,64
GJ009882,2025-04-01,33.30%,40.00%,,,,2025-04-17,6
KA004128,2025-04-01,100.00%,33.33%,,,100.00%,2025-04-17,47
KA497575,2025-04-01,,100.00%,,,100.00%,2025-04-17,51
JK009244,2025-04-01,83.30%,100.00%,,14.29%,100.00%,2025-04-17,83.33333333
JK001722,2025-04-01,33.30%,100.00%,,,100.00%,2025-04-17,34
KL010099,2025-04-01,,,,,100.00%,2025-04-17,32
GJ012403,2025-04-01,100.00%,100.00%,,,100.00%,2025-04-17,55
BR027728,2025-04-01,100.00%,100.00%,,,100.00%,2025-04-17,83
MH098505,2025-04-01,50.00%,16.67%,,,50.00%,2025-04-17,66
KL021705,2025-04-01,66.70%,,,,100.00%,2025-04-17,46
MP010032,2025-04-01,,85.71%,,14.29%,20.00%,2025-04-17,39
UP026681,2025-04-01,66.70%,40.00%,,,100.00%,2025-04-17,40
KA019791,2025-04-01,100.00%,100.00%,,,100.00%,2025-04-17,42
PB017743,2025-04-01,66.70%,,,,,2025-04-17,21.5
UP030235,2025-04-01,83.30%,85.71%,,,100.00%,2025-04-17,66
RJ012569,2025-04-01,83.30%,,,,,2025-04-17,18
UP047704,2025-04-01,83.30%,,,,,2025-04-17,13
MH036173,2025-04-01,83.30%,60.00%,,,100.00%,2025-04-17,40
HR004942,2025-04-01,50.00%,,,,100.00%,2025-04-17,47
WB000260,2025-04-01,,100.00%,,,50.00%,2025-04-17,63
TN001548,2025-04-01,66.70%,100.00%,,,,2025-04-17,19
AP033928,2025-04-01,100.00%,,,,,2025-04-17,14.5
TS026596,2025-04-01,,100.00%,,,,2025-04-17,5
AP033132,2025-04-01,100.00%,100.00%,,,,2025-04-17,21
TN023464,2025-04-01,100.00%,,,,,2025-04-17,16
TN024321,2025-04-01,83.30%,100.00%,,,100.00%,2025-04-17,47
MH018137,2025-04-01,66.70%,100.00%,,,50.00%,2025-04-17,60
UP029855,2025-04-01,33.30%,,,,100.00%,2025-04-17,54
TN023901,2025-04-01,66.70%,,,,50.00%,2025-04-17,33
KL014000,2025-04-01,66.70%,33.33%,,,100.00%,2025-04-17,39
MH026941,2025-04-01,83.30%,,,,,2025-04-17,28
MH034734,2025-04-01,,50.00%,,,100.00%,2025-04-17,56
GJ007517,2025-04-01,83.30%,20.00%,,,50.00%,2025-04-17,47
MH056083,2025-04-01,,100.00%,,,,2025-04-17,28
MH023480,2025-04-01,33.30%,50.00%,,,,2025-04-17,19
KL015996,2025-04-01,83.30%,,,,,2025-04-17,9
MH031225,2025-04-01,83.30%,,,,100.00%,2025-04-17,95
JK000726,2025-04-01,100.00%,,,,50.00%,2025-04-17,37
AP005189,2025-04-01,100.00%,80.00%,,,100.00%,2025-04-17,39
AP001045,2025-04-01,66.70%,50.00%,,,100.00%,2025-04-17,73
HR000048,2025-04-01,83.30%,,,,50.00%,2025-04-17,20
TN001154,2025-04-01,,50.00%,,,100.00%,2025-04-17,30
MH047841,2025-04-01,,100.00%,,40.00%,,2025-04-17,18.33333333
UP032078,2025-04-01,,80.00%,,,100.00%,2025-04-17,58.5
AP032500,2025-04-01,66.70%,50.00%,,,,2025-04-17,8
KA003292,2025-04-01,33.30%,57.14%,,,,2025-04-17,11
AP028832,2025-04-01,100.00%,,,,100.00%,2025-04-17,66
AP022332,2025-04-01,,100.00%,,,,2025-04-17,15
UP031646,2025-04-01,,100.00%,,,33.33%,2025-04-17,43
UP061084,2025-04-01,,57.14%,,,,2025-04-17,18
MH031833,2025-04-01,,71.43%,,42.86%,100.00%,2025-04-17,70
KA032910,2025-04-01,66.70%,,,,100.00%,2025-04-17,44
MH077977,2025-04-01,,25.00%,,,50.00%,2025-04-17,49
KA025581,2025-04-01,,,,,100.00%,2025-04-17,60
WB017676,2025-04-01,100.00%,,,,,2025-04-17,19
JH000988,2025-04-01,66.70%,16.67%,,,,2025-04-17,10
MH494873,2025-04-01,66.70%,100.00%,,,,2025-04-17,16
MH053091,2025-04-01,83.30%,85.71%,,,50.00%,2025-04-17,41.5
MH087442,2025-04-01,,,,,25.00%,2025-04-17,105
WB005343,2025-04-01,83.30%,,,,,2025-04-17,14
TN013062,2025-04-01,100.00%,,,,100.00%,2025-04-17,34
KA007960,2025-04-01,83.30%,100.00%,,,100.00%,2025-04-17,37
UP046356,2025-04-01,50.00%,50.00%,,,100.00%,2025-04-17,69
MP015679,2025-04-01,16.70%,100.00%,,,100.00%,2025-04-17,52
AP019803,2025-04-01,66.70%,16.67%,,,,2025-04-17,11
AP020098,2025-04-01,83.30%,42.86%,,,,2025-04-17,11
TN023618,2025-04-01,66.70%,,,,,2025-04-17,12
PB008175,2025-04-01,83.30%,75.00%,,,100.00%,2025-04-17,32
TN041388,2025-04-01,,85.71%,,,,2025-04-17,1
KA006448,2025-04-01,,100.00%,,,100.00%,2025-04-17,33
KL007350,2025-04-01,,85.71%,,,,2025-04-17,2
TN024150,2025-04-01,,,,,50.00%,2025-04-17,45
AP025292,2025-04-01,66.70%,100.00%,,,50.00%,2025-04-17,46
MH054968,2025-04-01,,14.29%,,,33.33%,2025-04-17,56
JK008017,2025-04-01,,100.00%,,,50.00%,2025-04-17,50
MH030638,2025-04-01,50.00%,,,,50.00%,2025-04-17,35
RJ024863,2025-04-01,100.00%,80.00%,,,100.00%,2025-04-17,35
HR003089,2025-04-01,16.70%,,,,50.00%,2025-04-17,45
MH073666,2025-04-01,,66.67%,,,,2025-04-17,6
CH002880,2025-04-01,66.70%,,,,100.00%,2025-04-17,65
TN002985,2025-04-01,50.00%,,,,,2025-04-17,26
TN051751,2025-04-01,33.30%,100.00%,,,50.00%,2025-04-17,39
CH002891,2025-04-01,83.30%,83.33%,,,100.00%,2025-04-17,58
MH039187,2025-04-01,66.70%,,,,100.00%,2025-04-17,31
OD006067,2025-04-01,,50.00%,,,100.00%,2025-04-17,47
UP030549,2025-04-01,,,,,100.00%,2025-04-17,63
AP019674,2025-04-01,33.30%,100.00%,,,100.00%,2025-04-17,47
RJ022077,2025-04-01,,,,,100.00%,2025-04-17,45
CG006704,2025-04-01,83.30%,,,,100.00%,2025-04-17,68
TS000213,2025-04-01,66.70%,50.00%,,,100.00%,2025-04-17,31
BR029371,2025-04-01,100.00%,85.71%,,,50.00%,2025-04-17,30
DL005376,2025-04-01,83.30%,,,,100.00%,2025-04-17,51
KA005778,2025-04-01,66.70%,100.00%,,,,2025-04-17,4
UP027905,2025-04-01,,100.00%,,,50.00%,2025-04-17,72.5
RJ001151,2025-04-01,66.70%,,,,,2025-04-17,5
MH048200,2025-04-01,66.70%,,,,100.00%,2025-04-17,65
KA041616,2025-04-01,100.00%,,,,100.00%,2025-04-17,35
MH082136,2025-04-01,100.00%,,,,,2025-04-17,6
MH003902,2025-04-01,50.00%,,,,,2025-04-17,25
WB018900,2025-04-01,,50.00%,,,100.00%,2025-04-17,68.5
HP001720,2025-04-01,,85.71%,,,100.00%,2025-04-17,36
KA017718,2025-04-01,83.30%,,,,,2025-04-17,7
AP012987,2025-04-01,66.70%,,,,100.00%,2025-04-17,143
KL009627,2025-04-01,,,,,100.00%,2025-04-17,33
HR000155,2025-04-01,33.30%,42.86%,,,100.00%,2025-04-17,122
OD007407,2025-04-01,66.70%,,,,100.00%,2025-04-17,81
MP013603,2025-04-01,,,,,100.00%,2025-04-17,46
HR005387,2025-04-01,,,,,100.00%,2025-04-17,36
TS028913,2025-04-01,66.70%,,,,100.00%,2025-04-17,77
TS003390,2025-04-01,83.30%,100.00%,,,,2025-04-17,4
MH073939,2025-04-01,,,,,50.00%,2025-04-17,72
TS013949,2025-04-01,66.70%,71.43%,,,,2025-04-17,12
TR001718,2025-04-01,,,,,,2025-04-17,3
HP001073,2025-04-01,66.70%,,,,50.00%,2025-04-17,36
KL012748,2025-04-01,,,,,100.00%,2025-04-17,56
KA021148,2025-04-01,66.70%,100.00%,,,100.00%,2025-04-17,31
CH002927,2025-04-01,66.70%,40.00%,,,,2025-04-17,1
AP015494,2025-04-01,66.70%,,,,,2025-04-17,5
DL006095,2025-04-01,100.00%,28.57%,,,50.00%,2025-04-17,42.5
JK007647,2025-04-01,83.30%,80.00%,,,40.00%,2025-04-17,50.33333333
UP040864,2025-04-01,83.30%,100.00%,,,,2025-04-17,28
UP064214,2025-04-01,50.00%,100.00%,,,33.33%,2025-04-17,31
GJ011412,2025-04-01,66.70%,,,,,2025-04-17,22
TN014768,2025-04-01,,66.67%,,,,2025-04-17,15
KA025303,2025-04-01,,20.00%,,,50.00%,2025-04-17,50
KA043843,2025-04-01,83.30%,100.00%,,,50.00%,2025-04-17,73.5
MH021665,2025-04-01,50.00%,57.14%,,,33.33%,2025-04-17,35
UP081825,2025-04-01,83.30%,83.33%,,,33.33%,2025-04-17,47.33333333
MH057313,2025-04-01,50.00%,100.00%,,,,2025-04-17,10.5
KA040380,2025-04-01,50.00%,100.00%,,,,2025-04-17,6
WB029797,2025-04-01,66.70%,100.00%,,,50.00%,2025-04-17,25.5
KA016302,2025-04-01,83.30%,40.00%,,,100.00%,2025-04-17,66
GJ000088,2025-04-01,83.30%,100.00%,,,50.00%,2025-04-17,21.5
KL008065,2025-04-01,,80.00%,,,100.00%,2025-04-17,32
BR019847,2025-04-01,,,,,,2025-04-17,3
CH001007,2025-04-01,,,,,100.00%,2025-04-17,36
JH004757,2025-04-01,,,,,,2025-04-17,14
MP001797,2025-04-01,50.00%,,,,100.00%,2025-04-17,30
TN014921,2025-04-01,66.70%,100.00%,,,,2025-04-17,14
TS008163,2025-04-01,16.70%,,,,100.00%,2025-04-17,44
UP029164,2025-04-01,83.30%,,,,100.00%,2025-04-17,88
HR010554,2025-04-01,,85.71%,,,100.00%,2025-04-17,32
TN011836,2025-04-01,,20.00%,,,,2025-04-17,3
KL006904,2025-04-01,50.00%,100.00%,,,50.00%,2025-04-17,63
KA044452,2025-04-01,,,,,25.00%,2025-04-21,37
DL030258,2025-04-01,,71.43%,,,25.00%,2025-04-21,35
CG005036,2025-04-01,83.30%,,,,100.00%,2025-04-21,67
TS003847,2025-04-01,50.00%,,,,,2025-04-21,16
DL011442,2025-04-01,33.30%,,,,50.00%,2025-04-21,44
MH023508,2025-04-01,100.00%,,,,100.00%,2025-04-21,32
MH039320,2025-04-01,100.00%,100.00%,,,,2025-04-21,16
PB010309,2025-04-01,,,,,50.00%,2025-04-21,55
KA009361,2025-04-01,100.00%,,,,100.00%,2025-04-21,76
WB024981,2025-04-01,,100.00%,,,100.00%,2025-04-21,37
AP020908,2025-04-01,,100.00%,,,,2025-04-21,18
BR008871,2025-04-01,100.00%,40.00%,,,,2025-04-21,10
MH067080,2025-04-01,100.00%,,,,,2025-04-21,9.5
TN017319,2025-04-01,100.00%,,,,,2025-04-21,19
UP048639,2025-04-01,83.30%,57.14%,,,,2025-04-21,28
BR024676,2025-04-01,,,,,100.00%,2025-04-21,55
MH036597,2025-04-01,66.70%,,,,100.00%,2025-04-21,42
WB017887,2025-04-01,,,,,100.00%,2025-04-21,73
CH000825,2025-04-01,50.00%,,,,50.00%,2025-04-21,69
MH030797,2025-04-01,,,,,66.67%,2025-04-21,28.66666667
WB044764,2025-04-01,,100.00%,,,100.00%,2025-04-21,145.5
UP021330,2025-04-01,66.70%,100.00%,,,,2025-04-21,20
UP004901,2025-04-01,83.30%,80.00%,,,,2025-04-21,7
KL022419,2025-04-01,83.30%,,,,,2025-04-21,25
AP025144,2025-04-01,33.30%,40.00%,,,100.00%,2025-04-21,39
PC001355,2025-04-01,83.30%,33.33%,,,100.00%,2025-04-21,41
MP012469,2025-04-01,83.30%,,,,100.00%,2025-04-21,60
TN022911,2025-04-01,66.70%,,,,,2025-04-21,3
TS025168,2025-04-01,,100.00%,,14.29%,50.00%,2025-04-21,77
KL031537,2025-04-01,50.00%,100.00%,,,100.00%,2025-04-21,64
UK003502,2025-04-01,,,,,100.00%,2025-04-21,38
AP017537,2025-04-01,,,,,50.00%,2025-04-21,26
MH032468,2025-04-01,,,,,100.00%,2025-04-21,42
KA020440,2025-04-01,83.30%,25.00%,,,,2025-04-21,13
KL009092,2025-04-01,,100.00%,,,,2025-04-21,13.5
UP028213,2025-04-01,50.00%,20.00%,,,,2025-04-21,23
HROO7371,2025-04-01,66.70%,100.00%,,,50.00%,2025-04-21,104
WB019819,2025-04-01,50.00%,100.00%,,,100.00%,2025-04-21,129.5
WB051473,2025-04-01,50.00%,100.00%,,,,2025-04-21,22
AS006832,2025-04-01,66.70%,60.00%,,,50.00%,2025-04-21,43
JK003416,2025-04-01,,80.00%,,20.00%,100.00%,2025-04-21,95
AS018584,2025-04-01,,80.00%,,,100.00%,2025-04-21,82
KL009836,2025-04-01,66.70%,40.00%,,,100.00%,2025-04-21,45
TN020793,2025-04-01,,100.00%,,16.67%,,2025-04-21,13
WB047454,2025-04-01,,100.00%,,,20.00%,2025-04-21,19
MH050145,2025-04-01,33.30%,100.00%,,,,2025-04-21,8
UP037234,2025-04-01,83.30%,100.00%,,,100.00%,2025-04-21,66.5
KL014300,2025-04-01,,100.00%,,,50.00%,2025-04-21,39.5
KL013171,2025-04-01,50.00%,80.00%,,,,2025-04-21,14
PB001815,2025-04-01,,20.00%,,,,2025-04-21,10
MH034434,2025-04-01,83.30%,100.00%,,,,2025-04-21,20
AS009989,2025-04-01,66.70%,33.33%,,,100.00%,2025-04-21,63
JH001031,2025-04-01,,66.67%,,,50.00%,2025-04-21,67
KA038796,2025-04-01,66.70%,,,,50.00%,2025-04-21,32
KL014869,2025-04-01,83.30%,100.00%,,,,2025-04-21,14
KL005720,2025-04-01,100.00%,100.00%,,,,2025-04-21,16
WB016385,2025-04-01,,,,,60.00%,2025-04-21,68.4
MH008593,2025-04-01,83.30%,40.00%,,,,2025-04-21,16
HR006793,2025-04-01,100.00%,100.00%,,,,2025-04-21,16
MH010582,2025-04-01,33.30%,,,,100.00%,2025-04-21,68
MH072861,2025-04-01,,,,,,2025-04-21,8
AP027274,2025-04-01,,,,,,2025-04-21,21
MH006668,2025-04-01,,100.00%,,,100.00%,2025-04-21,38.5
TN023315,2025-04-01,83.30%,,,,,2025-04-21,10
GJ009799,2025-04-01,66.70%,,,,,2025-04-21,8
RJ006022,2025-04-01,83.30%,85.71%,,,100.00%,2025-04-21,30
UP027242,2025-04-01,50.00%,,,,100.00%,2025-04-21,32
TN025632,2025-04-01,50.00%,60.00%,,,100.00%,2025-04-21,32
UP036753,2025-04-01,50.00%,,,,100.00%,2025-04-21,33
OD002640,2025-04-01,100.00%,100.00%,,,100.00%,2025-04-21,43
TN038970,2025-04-01,66.70%,80.00%,,,33.33%,2025-04-21,22
UP035648,2025-04-01,50.00%,50.00%,,,25.00%,2025-04-21,57
KL003378,2025-04-01,83.30%,,,,,2025-04-21,15
MH039389,2025-04-01,83.30%,100.00%,,,100.00%,2025-04-21,91
HR005020,2025-04-01,83.30%,100.00%,,,,2025-04-21,19
OD014702,2025-04-01,83.30%,14.29%,,,,2025-04-21,27
TN051530,2025-04-01,83.30%,60.00%,,,100.00%,2025-04-21,61
OD005571,2025-04-01,,,,,50.00%,2025-04-21,32.33333333
PB007437,2025-04-01,66.70%,,,,100.00%,2025-04-21,36
WB035172,2025-04-01,100.00%,100.00%,,,100.00%,2025-04-21,58
WB042333,2025-04-01,50.00%,100.00%,,,100.00%,2025-04-21,64
OD016580,2025-04-01,83.30%,80.00%,,,100.00%,2025-04-21,61
KA003887,2025-04-01,,20.00%,,,50.00%,2025-04-21,47
UK005350,2025-04-01,83.30%,,,,,2025-04-21,18
RJ013034,2025-04-01,83.30%,40.00%,,,100.00%,2025-04-21,41
UP082996,2025-04-01,50.00%,85.71%,,,50.00%,2025-04-21,65
TS008982,2025-04-01,,,,,50.00%,2025-04-21,44
MH049263,2025-04-01,50.00%,66.67%,,,50.00%,2025-04-21,64
UP037385,2025-04-01,,85.71%,,,,2025-04-21,28
OD017042,2025-04-01,50.00%,100.00%,,,,2025-04-21,26
RJ012297,2025-04-01,,,,,,2025-04-21,8.5
WB023174,2025-04-01,,,,,,2025-04-21,22
PC000378,2025-04-01,66.70%,,,,100.00%,2025-04-21,41
HR001374,2025-04-01,,,,,33.33%,2025-04-21,26
TN000002,2025-04-01,,,,,,2025-04-21,14
UP007241,2025-04-01,50.00%,80.00%,,,,2025-04-21,10
PB017140,2025-04-01,,100.00%,,,50.00%,2025-04-21,30
RJ013418,2025-04-01,100.00%,85.71%,,,,2025-04-21,17
JK003978,2025-04-01,66.70%,100.00%,,,50.00%,2025-04-21,80
JK008996,2025-04-01,,100.00%,,,50.00%,2025-04-21,55
MH041239,2025-04-01,50.00%,100.00%,,,33.33%,2025-04-21,44.5
AS006130,2025-04-01,,,,,50.00%,2025-04-21,24.5
BR006897,2025-04-01,100.00%,85.71%,,,,2025-04-21,19
PB007737,2025-04-01,,,,,50.00%,2025-04-21,47.33333333
WB018568,2025-04-01,83.30%,50.00%,,,50.00%,2025-04-21,41
RJ003406,2025-04-01,33.30%,40.00%,,40.00%,100.00%,2025-04-21,34
WB034258,2025-04-01,66.70%,40.00%,,,50.00%,2025-04-21,32
TN011267,2025-04-01,,42.86%,,,50.00%,2025-04-21,68
UK002517,2025-04-01,,,,,50.00%,2025-04-21,55.5
MH047773,2025-04-01,,,,,,2025-04-21,18.5
UP027725,2025-04-01,,100.00%,,,100.00%,2025-04-21,60
UP037028,2025-04-01,,50.00%,,,50.00%,2025-04-21,32
TN001720,2025-04-01,,14.29%,,,,2025-04-21,2.5
UP030216,2025-04-01,83.30%,,,,100.00%,2025-04-21,47
MH075190,2025-04-01,80.00%,,,,100.00%,2025-04-21,71.5
BR011953,2025-04-01,,100.00%,,,100.00%,2025-04-21,55
KA017837,2025-04-01,83.30%,50.00%,,,,2025-04-21,13
RJ032003,2025-04-01,,25.00%,,,66.67%,2025-04-21,38
MH057411,2025-04-01,83.30%,42.86%,,,100.00%,2025-04-21,32
TN035759,2025-04-01,66.70%,,,,50.00%,2025-04-21,62
KA009524,2025-04-01,66.70%,60.00%,,,100.00%,2025-04-21,59
RJ021951,2025-04-01,100.00%,80.00%,,,,2025-04-21,16
TS023274,2025-04-01,50.00%,40.00%,,,50.00%,2025-04-21,128
