UIN,award_name,awarded_by,award_year,award_country,award_level,award_source_url_1,award_source_url_2,award_source_url_3,award_processed_timestamp,award_inserted_timestamp,award_updated_timestamp,award_processed_date,award_inserted_date,award_updated_date,award_delete_flag_timestamp,award_processed_date timestamp,award_inserted_date timestamp
UP063012,MBBS Gold Medallist,,2005,India,National,https://www.practo.com/lucknow/doctor/gautam-swaroop-cardiologist,,,9:01,9:01,,2025-06-10,2025-06-10,,,2025-06-10 09:01:05,2025-06-10 09:01:05
UP065611,"Dr. Abhishek Singh on Coffee Side Effects: Can Too Much Caffeine Increase Your Blood Pressure? Here's The Truth,| India.com | Exclusive article",,,India,National,https://www.practo.com/ghaziabad/doctor/dr-abhishek-singh-4-cardiologist,,,16:51,16:51,,2025-04-18,2025-04-18,,,2025-04-18 16:51:28,2025-04-18 16:51:28
UP065611,Dr. Abhishek Singh on why so many youngsters are prone to Hear Attacks in Navbharat Times Life (Digital) | Exclusive Article,,,India,National,https://www.practo.com/ghaziabad/doctor/dr-abhishek-singh-4-cardiologist,,,16:51,16:51,,2025-04-18,2025-04-18,,,2025-04-18 16:51:28,2025-04-18 16:51:28
WB007530,Rashtrapati,,2018,India,National,https://www.practo.com/kolkata/doctor/parijat-debchoudhury-cardiologist,,,16:37,16:37,,2025-04-26,2025-04-26,,,2025-04-26 16:37:05,2025-04-26 16:37:05
WB008243,A case of Tricuspid valve Endocarditis in a IV drug Abuser May Award,,1998,India,National,https://www.practo.com/kolkata/doctor/goethel-s-health-cllinic-cardiologist,,,15:46,15:46,,2025-04-18,2025-04-18,,,2025-04-18 15:46:14,2025-04-18 15:46:14
WB011649,Membership Award,Indian Society For Assisted Reproduction,2013,India,National,https://www.practo.com/siliguri/doctor/prasenjit-roy-gynecologist-obstetrician,,,17:12,17:12,,2025-04-18,2025-04-18,,,2025-04-18 17:12:11,2025-04-18 17:12:11
WB016712,Surgeon Lieutenant,,2011,India,National,https://www.practo.com/howrah/doctor/dr-subhankar-datta-diabetologist,,,11:50,11:50,,2025-04-17,2025-04-17,,,2025-04-17 11:50:47,2025-04-17 11:50:47
WB017642,Gold Medallist,,2001,India,National,https://www.practo.com/kolkata/doctor/amitabha-chanda-diabetologist,,,12:27,12:27,,2025-04-22,2025-04-22,,,2025-04-22 12:27:35,2025-04-22 12:27:35
WB021011,Fellow,Society for Cardiovascular Angiography and Interventions,2020,United States,International,https://www.practo.com/kolkata/doctor/dr-sumanta-chattarjee-general-physician?practice_id=1033173&specialization=Heart%20Transplant&referrer=doctor_listing&category_name=service&category_id=175,,,15:42,15:42,,2025-04-17,2025-04-17,,,2025-04-17 15:42:51,2025-04-17 15:42:51
WB021011,Fellowship,European Society of Cardiology,2019,France,International,https://www.practo.com/kolkata/doctor/dr-sumanta-chattarjee-general-physician?practice_id=1033173&specialization=Heart%20Transplant&referrer=doctor_listing&category_name=service&category_id=175,,,15:42,15:42,,2025-04-17,2025-04-17,,,2025-04-17 15:42:51,2025-04-17 15:42:51
WB021011,Best Student,,2013,India,National,https://www.practo.com/kolkata/doctor/dr-sumanta-chattarjee-general-physician?practice_id=1033173&specialization=Heart%20Transplant&referrer=doctor_listing&category_name=service&category_id=175,,,15:42,15:42,,2025-04-17,2025-04-17,,,2025-04-17 15:42:51,2025-04-17 15:42:51
WB021011,Gold Medal,,2013,India,National,https://www.practo.com/kolkata/doctor/dr-sumanta-chattarjee-general-physician?practice_id=1033173&specialization=Heart%20Transplant&referrer=doctor_listing&category_name=service&category_id=175,,,15:42,15:42,,2025-04-17,2025-04-17,,,2025-04-17 15:42:51,2025-04-17 15:42:51
WB021011,Gold Medal in Medicine for Best Post Graduate Student among the MD Medicine Students,,2012,India,National,https://drsumantachatterjee.in/about-doctor/,,,18:47,18:47,,2025-06-13,2025-06-13,,,2025-06-13 18:47:08,2025-06-13 18:47:08
WB021011,"First Prize in Quiz Competition, RESPICON 2012, West Bengal Chapter",,2012,India,National,https://drsumantachatterjee.in/about-doctor/,,,18:47,18:47,,2025-06-13,2025-06-13,,,2025-06-13 18:47:08,2025-06-13 18:47:08
WB021011,Fourth Place in Maitreyee Raychaudhuri Memorial Diabetes Quiz at Insulin Discovery Day Celebrations,"Diabetic Association of India, West Bengal",2012,India,National,https://drsumantachatterjee.in/about-doctor/,,,18:47,18:47,,2025-06-13,2025-06-13,,,2025-06-13 18:47:08,2025-06-13 18:47:08
WB021011,Second Place in Dr. Bani Ghosh Memorial Quiz Competition,,2012,India,National,https://drsumantachatterjee.in/about-doctor/,,,18:47,18:47,,2025-06-13,2025-06-13,,,2025-06-13 18:47:08,2025-06-13 18:47:08
WB021011,"Third Place in Quiz Competition. IACMCON, 2011, West Bengal Chapter",,2011,India,National,https://drsumantachatterjee.in/about-doctor/,,,18:47,18:47,,2025-06-13,2025-06-13,,,2025-06-13 18:47:08,2025-06-13 18:47:08
WB021011,Gold Medal,,2009,India,National,https://www.practo.com/kolkata/doctor/dr-sumanta-chattarjee-general-physician?practice_id=1033173&specialization=Heart%20Transplant&referrer=doctor_listing&category_name=service&category_id=175,,,15:42,15:42,,2025-04-17,2025-04-17,,,2025-04-17 15:42:51,2025-04-17 15:42:51
WB021011,Duke of Edinburgh’s Gold Medal for securing highest marks in Surgery,,2008,India,National,https://drsumantachatterjee.in/about-doctor/,,,18:47,18:47,,2025-06-13,2025-06-13,,,2025-06-13 18:47:08,2025-06-13 18:47:08
WB021011,Sir Frank Corner Memorial Prize for securing highest marks in Surgery in 3rd Prof MBBS Part 2,,2008,India,National,https://drsumantachatterjee.in/about-doctor/,,,18:47:08,18:47:08,,2025-06-13,2025-06-13,,,2025-06-13 18:47:08,2025-06-13 18:47:08
WB021011,Dr. (Brig) Rasamay Ganguly Memorial Gold Medal Award for securing highest marks in Surgery in 3rd Prof MBBS Part 2,,2008,India,National,https://drsumantachatterjee.in/about-doctor/,,,18:47:08,18:47:08,,2025-06-13,2025-06-13,,,2025-06-13 18:47:08,2025-06-13 18:47:08
WB021011,Dr. SA Momen Award for securing highest marks in Surgery in 3rd Prof MBBS Part 2,,2008,India,National,https://drsumantachatterjee.in/about-doctor/,,,18:47:08,18:47:08,,2025-06-13,2025-06-13,,,2025-06-13 18:47:08,2025-06-13 18:47:08
WB021011,"Certificate for securing 3rd place in state, in Higher Secondary Examination",Mamraj Aggarwal Foundation,2003,India,National,https://drsumantachatterjee.in/about-doctor/,,,18:47:08,18:47:08,,2025-06-13,2025-06-13,,,2025-06-13 18:47:08,2025-06-13 18:47:08
WB021011,"Certificate of Excellence by Governor Dr. Viren J Shah, for securing 3rd place in state, in Higher Secondary Examination",,,India,National,https://drsumantachatterjee.in/about-doctor/,,,18:47:08,18:47:08,,2025-06-13,2025-06-13,,,2025-06-13 18:47:08,2025-06-13 18:47:08
WB021011,Orfilla Silver Medal in Forensic Medicine for securing highest marks in the subject at 2nd Prof. MBBS,,,India,National,https://drsumantachatterjee.in/about-doctor/,,,18:47,18:47,,2025-06-13,2025-06-13,,,2025-06-13 18:47:08,2025-06-13 18:47:08
WB021011,2nd Certificate of Honours in Obstetrics and Gynaecology for the year 2007,,,India,National,https://drsumantachatterjee.in/about-doctor/,,,18:47,18:47,,2025-06-13,2025-06-13,,,2025-06-13 18:47:08,2025-06-13 18:47:08
WB021011,"Dr. Saroj Bhattacharya Memorial Award for securing the 2nd highest marks in Obs and Gynae in the 3rd MBBS, Part 2",,,India,National,https://drsumantachatterjee.in/about-doctor/,,,18:47,18:47,,2025-06-13,2025-06-13,,,2025-06-13 18:47:08,2025-06-13 18:47:08
WB022016,Gold Medallist in MD Medicine,,2005,India,National,https://www.practo.com/kolkata/doctor/dr-debdatta-majumdar,,,18:24,18:24,,2025-04-16,2025-04-16,,,2025-04-16 18:24:47,2025-04-16 18:24:47
WB023584,First In Quiz Competition In Respiratory Diseases,Academy Of Respiratory Medicine At Bhubaneswar,2013,India,National,https://www.practo.com/kolkata/doctor/dr-avradip-santra-pulmonologist?practice_id=1263792&specialization=Pulmonary%20aspergillosis&referrer=doctor_listing&category_name=symptom&category_id=8742,,,11:41,11:41,,2025-04-28,2025-04-28,,,2025-04-28 11:41:31,2025-04-28 11:41:31
WB023584,Second Prize In Quiz On Interstitial Lung Disease,Chest Research Foundation,2012,India,National,https://www.practo.com/kolkata/doctor/dr-avradip-santra-pulmonologist?practice_id=1263792&specialization=Pulmonary%20aspergillosis&referrer=doctor_listing&category_name=symptom&category_id=8742,,,11:41,11:41,,2025-04-28,2025-04-28,,,2025-04-28 11:41:31,2025-04-28 11:41:31
WB023584,Awarded Honours Mark In Community Medicine,,2005,India,National,https://www.practo.com/kolkata/doctor/dr-avradip-santra-pulmonologist?practice_id=1263792&specialization=Pulmonary%20aspergillosis&referrer=doctor_listing&category_name=symptom&category_id=8742,,,11:41,11:41,,2025-04-28,2025-04-28,,,2025-04-28 11:41:31,2025-04-28 11:41:31
WB023584,Awarded Honours Mark In Biochemistry,,2003,India,National,https://www.practo.com/kolkata/doctor/dr-avradip-santra-pulmonologist?practice_id=1263792&specialization=Pulmonary%20aspergillosis&referrer=doctor_listing&category_name=symptom&category_id=8742,,,11:41,11:41,,2025-04-28,2025-04-28,,,2025-04-28 11:41:31,2025-04-28 11:41:31
WB023584,Secured 4th Rank In Higher Secondary Examination,,2002,India,National,https://www.practo.com/kolkata/doctor/dr-avradip-santra-pulmonologist?practice_id=1263792&specialization=Pulmonary%20aspergillosis&referrer=doctor_listing&category_name=symptom&category_id=8742,,,11:41,11:41,,2025-04-28,2025-04-28,,,2025-04-28 11:41:31,2025-04-28 11:41:31
WB024093,Several papers presented-Abstracts,Indian Heart Journal,,India,National,https://www.practo.com/kolkata/doctor/dr-aftab-khan-cardiologist,,,17:20,17:20,,2025-06-11,2025-06-11,,,2025-06-11 17:20:07,2025-06-11 17:20:07
WB024093,"Publications in Journal Of Association of Physicians of India, Cardiology Today, Intervention Journal of Postgraduate Medicine",,,India,National,https://www.practo.com/kolkata/doctor/dr-aftab-khan-cardiologist,,,17:20,17:20,,2025-06-11,2025-06-11,,,2025-06-11 17:20:07,2025-06-11 17:20:07
WB024093,Lokhandwala Journal Of Association of Physicians,,,India,National,https://www.practo.com/kolkata/doctor/dr-aftab-khan-cardiologist,,,17:20,17:20,,2025-06-11,2025-06-11,,,2025-06-11 17:20:07,2025-06-11 17:20:07
WB032326,"PG Diploma in Diabetes, Endocrinology",,2019,India,National,https://www.practo.com/kolkata/doctor/sudipta-dutta-diabetologist,,,17:33,17:33,,2025-06-11,2025-06-11,,,2025-06-11 17:33:52,2025-06-11 17:33:52
WB032326,Fellowship in Diabetes,,2018,India,National,https://www.practo.com/kolkata/doctor/sudipta-dutta-diabetologist,,,17:33,17:33,,2025-06-11,2025-06-11,,,2025-06-11 17:33:52,2025-06-11 17:33:52
WB033959,ECFMG Recognised,,2007,India,National,https://www.practo.com/kolkata/doctor/rajarshi-dutta-general-physician,,,15:31,15:31,,2025-04-24,2025-04-24,,,2025-04-24 15:31:14,2025-04-24 15:31:14
WB044863,Distinction in MBBS,,2005,India,National,https://www.practo.com/kolkata/doctor/supratik-bhattacharyya-diabetologist,,,18:06,18:06,,2025-04-25,2025-04-25,,,2025-04-25 18:06:55,2025-04-25 18:06:55
WB044863,UK Gold Certificate Senior Maths Challenge,,1998,India,National,https://www.practo.com/kolkata/doctor/supratik-bhattacharyya-diabetologist,,,18:06,18:06,,2025-04-25,2025-04-25,,,2025-04-25 18:06:55,2025-04-25 18:06:55
WB044863,National Scholar and Rank Holder in Madhyamik Exam,,1997,India,National,https://www.practo.com/kolkata/doctor/supratik-bhattacharyya-diabetologist,,,18:06,18:06,,2025-04-25,2025-04-25,,,2025-04-25 18:06:55,2025-04-25 18:06:55
WB477794,MD (Internal Medicine),,2015,India,National,https://www.practo.com/kolkata/doctor/dr-suman-mitra-m-d-general-physician,,,13:13,13:13,,2025-04-22,2025-04-22,,,2025-04-22 13:13:04,2025-04-22 13:13:04
WB477794,MBBS (HONS),,2007,India,National,https://www.practo.com/kolkata/doctor/dr-suman-mitra-m-d-general-physician,,,13:13,13:13,,2025-04-22,2025-04-22,,,2025-04-22 13:13:04,2025-04-22 13:13:04
WB487152,Speciality Certificate Endocrinology And Diabetes,,2017,India,National,https://www.practo.com/kolkata/doctor/semanti-chakraborty-endocrinologist,,,17:14,17:14,,2025-04-17,2025-04-17,,,2025-04-17 17:14:42,2025-04-17 17:14:42
GJ013177,First prize during Global cardio diabetes conclave 2020 in paper presentation,,2020,India,National,https://www.practo.com/pune/doctor/gajanan-khadkikar-cardiologist,,,10:41,10:41,,2025-06-17,2025-06-17,,,2025-06-17 10:41:11,2025-06-17 10:41:11
