Client Doctor Code,Campaign Start Date (Month Year),HCP Email Open Rate,HCP WhatsApp Read Rate,HCP Email Click Rate,HCP WhatsApp Click Rate,HCP Call Productive Rate,Last Call Connected Date (Selected Month),Average Duration Connected Calls
UP037325,"June, 2025",60.00%,75.00%,,,,,
UP037345,"June, 2025",50.00%,,,,,,
UP037351,"June, 2025",,100.00%,,,,,
UP037357,"June, 2025",100.00%,100.00%,,,,,
UP037381,"June, 2025",80.00%,100.00%,,,,,
UP037382,"June, 2025",60.00%,100.00%,,,,,
UP037385,"June, 2025",,100.00%,,,,,
UP037387,"June, 2025",60.00%,50.00%,,,,,
UP037644,"June, 2025",100.00%,,,,,,
UP038035,"June, 2025",,100.00%,,,,,
UP038219,"June, 2025",60.00%,83.33%,,,,,
UP038241,"June, 2025",,100.00%,,,,,
UP040038,"June, 2025",100.00%,40.00%,,,,,
UP040056,"June, 2025",,100.00%,,,,,
UP040842,"June, 2025",100.00%,,,,,,
UP040864,"June, 2025",80.00%,100.00%,,,,,
UP040879,"June, 2025",80.00%,100.00%,,16.67%,,,
UP040948,"June, 2025",40.00%,100.00%,,,,,
UP041505,"June, 2025",100.00%,,,,,,
UP041674,"June, 2025",80.00%,100.00%,,,,,
UP041696,"June, 2025",80.00%,100.00%,,,,,
UP041860,"June, 2025",80.00%,,,,,,
UP041891,"June, 2025",,83.33%,,,,,
UP041994,"June, 2025",75.00%,100.00%,,,,,
UP042324,"June, 2025",100.00%,,,,,,
UP042593,"June, 2025",40.00%,80.00%,,,,,
UP043168,"June, 2025",60.00%,20.00%,,,,,
UP045455,"June, 2025",80.00%,100.00%,,,,,
UP045618,"June, 2025",40.00%,100.00%,,,,,
UP045795,"June, 2025",40.00%,80.00%,,,,,
UP046253,"June, 2025",,100.00%,,,,,
UP046369,"June, 2025",,20.00%,,20.00%,,,
UP046517,"June, 2025",100.00%,100.00%,,,,,
UP046519,"June, 2025",80.00%,,,,,,
UP046693,"June, 2025",40.00%,,,,,,
UP046841,"June, 2025",60.00%,,,,,,
UP046929,"June, 2025",80.00%,100.00%,,,,,
UP046986,"June, 2025",100.00%,25.00%,,25.00%,,,
UP047018,"June, 2025",80.00%,100.00%,,,,,
UP047092,"June, 2025",80.00%,,,,,,
UP047097,"June, 2025",50.00%,100.00%,,,,,
UP047126,"June, 2025",,100.00%,,,,,
UP047127,"June, 2025",60.00%,25.00%,,,,,
UP047148,"June, 2025",60.00%,,,,,,
UP047173,"June, 2025",60.00%,,,,,,
UP047651,"June, 2025",80.00%,50.00%,,,,,
UP047657,"June, 2025",60.00%,100.00%,,,,,
UP047704,"June, 2025",80.00%,75.00%,,,,,
UP047819,"June, 2025",80.00%,60.00%,,,,,
UP047953,"June, 2025",100.00%,100.00%,,,,,
UP048110,"June, 2025",100.00%,,,,,,
UP048117,"June, 2025",60.00%,100.00%,,,,,
UP048169,"June, 2025",60.00%,,,,,,
UP048277,"June, 2025",80.00%,100.00%,,,,,
UP048530,"June, 2025",80.00%,100.00%,,,,,
UP048531,"June, 2025",60.00%,100.00%,,,,,
UP048744,"June, 2025",,100.00%,,,,,
UP048844,"June, 2025",60.00%,,,,,,
UP049691,"June, 2025",60.00%,,,,,,
UP049817,"June, 2025",100.00%,,40.00%,,,,
UP049853,"June, 2025",80.00%,100.00%,,,,,
UP050441,"June, 2025",100.00%,,,,,,
UP050458,"June, 2025",60.00%,100.00%,,,,,
UP050484,"June, 2025",60.00%,100.00%,,,,,
UP050863,"June, 2025",,50.00%,,,,,
UP050924,"June, 2025",100.00%,100.00%,,,,,
UP051131,"June, 2025",80.00%,,,,,,
UP051298,"June, 2025",,40.00%,,,,,
UP051464,"June, 2025",60.00%,100.00%,,,,,
UP051526,"June, 2025",80.00%,,,,,,
UP051625,"June, 2025",,100.00%,,,,,
UP052258,"June, 2025",,100.00%,,,,,
UP052307,"June, 2025",80.00%,100.00%,,,,,
UP052552,"June, 2025",,100.00%,,,,,
UP052659,"June, 2025",60.00%,100.00%,,16.67%,,,
UP052667,"June, 2025",60.00%,66.67%,,,,,
UP052692,"June, 2025",,100.00%,,,,,
UP052916,"June, 2025",,33.33%,,,,,
UP053388,"June, 2025",,100.00%,,50.00%,,,
UP053582,"June, 2025",80.00%,100.00%,,,,,
UP053585,"June, 2025",100.00%,100.00%,,,,,
UP053943,"June, 2025",40.00%,100.00%,,,,,
UP054432,"June, 2025",60.00%,100.00%,,,,,
UP054487,"June, 2025",,100.00%,,,,,
UP054513,"June, 2025",,100.00%,,,,,
UP054762,"June, 2025",,100.00%,,,,,
UP054903,"June, 2025",80.00%,50.00%,,,,,
UP054904,"June, 2025",,50.00%,,,,,
UP054905,"June, 2025",80.00%,,,,,,
UP054959,"June, 2025",60.00%,,,,,,
UP055033,"June, 2025",60.00%,100.00%,,,,,
UP055038,"June, 2025",,100.00%,,,,,
UP055043,"June, 2025",,100.00%,,,,,
UP055075,"June, 2025",,66.67%,,,,,
UP055167,"June, 2025",50.00%,100.00%,,,,,
UP055214,"June, 2025",100.00%,100.00%,,,,,
UP055314,"June, 2025",,100.00%,,,,,
UP055433,"June, 2025",,100.00%,,,,,
UP055448,"June, 2025",60.00%,100.00%,,,,,
UP055483,"June, 2025",,83.33%,,,,,
UP055485,"June, 2025",60.00%,,,,,,
UP055518,"June, 2025",,100.00%,,,,,
UP055542,"June, 2025",80.00%,100.00%,,,,,
UP055667,"June, 2025",80.00%,100.00%,,,,,
UP055694,"June, 2025",80.00%,,,,,,
UP056129,"June, 2025",60.00%,100.00%,,,,,
UP056192,"June, 2025",40.00%,100.00%,,,,,
UP056301,"June, 2025",80.00%,,,,,,
UP056741,"June, 2025",,100.00%,,,,,
UP057177,"June, 2025",100.00%,100.00%,,,,,
UP057188,"June, 2025",80.00%,,,,,,
UP057533,"June, 2025",60.00%,,,,,,
UP058130,"June, 2025",,20.00%,,,,,
UP058522,"June, 2025",80.00%,,,,,,
UP058586,"June, 2025",80.00%,100.00%,,,,,
UP058771,"June, 2025",,25.00%,,,,,
UP059668,"June, 2025",60.00%,100.00%,,,,,
UP059955,"June, 2025",60.00%,100.00%,,,,,
UP060082,"June, 2025",100.00%,,,,,,
UP060877,"June, 2025",,100.00%,,,,,
UP061120,"June, 2025",,100.00%,,16.67%,,,
UP061388,"June, 2025",25.00%,,,,,,
UP061391,"June, 2025",,100.00%,,,,,
UP062672,"June, 2025",80.00%,100.00%,,,,,
UP062944,"June, 2025",,100.00%,,,,,
UP063012,"June, 2025",,75.00%,,,,,
UP063246,"June, 2025",100.00%,,,,,,
UP063508,"June, 2025",60.00%,100.00%,,,,,
UP063555,"June, 2025",60.00%,,,,,,
UP063860,"June, 2025",80.00%,,,,,,
UP063883,"June, 2025",40.00%,,,,,,
UP064042,"June, 2025",,60.00%,,,,,
UP064316,"June, 2025",60.00%,,,,,,
UP064661,"June, 2025",,75.00%,,,,,
UP065037,"June, 2025",80.00%,100.00%,,,,,
UP065040,"June, 2025",100.00%,,,,,,
UP065300,"June, 2025",50.00%,,,,,,
UP065314,"June, 2025",,100.00%,,,,,
UP065430,"June, 2025",80.00%,100.00%,,,,,
UP065680,"June, 2025",80.00%,,,,,,
UP065687,"June, 2025",60.00%,,,,,,
UP065689,"June, 2025",40.00%,100.00%,,,,,
UP065786,"June, 2025",,100.00%,,,,,
UP065808,"June, 2025",40.00%,,,,,,
UP065857,"June, 2025",60.00%,100.00%,,,,,
UP065931,"June, 2025",,50.00%,,,,,
UP065994,"June, 2025",,100.00%,,,,,
UP066017,"June, 2025",80.00%,100.00%,,,,,
UP066037,"June, 2025",60.00%,100.00%,,,,,
UP066064,"June, 2025",80.00%,100.00%,,,,,
UP066173,"June, 2025",,100.00%,,,,,
UP066199,"June, 2025",100.00%,100.00%,,,,,
UP066673,"June, 2025",,100.00%,,,,,
UP066937,"June, 2025",,25.00%,,,,,
UP066965,"June, 2025",80.00%,,,,,,
UP067082,"June, 2025",80.00%,,,,,,
UP067135,"June, 2025",,100.00%,,,,,
UP067289,"June, 2025",,40.00%,,,,,
UP067293,"June, 2025",60.00%,100.00%,,16.67%,,,
UP067513,"June, 2025",80.00%,100.00%,,33.33%,,,
UP067514,"June, 2025",,25.00%,,,,,
UP067537,"June, 2025",,33.33%,,16.67%,,,
UP067638,"June, 2025",,80.00%,,,,,
UP067743,"June, 2025",60.00%,100.00%,,,,,
UP067806,"June, 2025",60.00%,100.00%,,,,,
UP067983,"June, 2025",,100.00%,,,,,
UP068038,"June, 2025",60.00%,100.00%,,,,,
UP068048,"June, 2025",80.00%,50.00%,,,,,
UP068494,"June, 2025",,83.33%,,,,,
UP068546,"June, 2025",80.00%,100.00%,,,,,
UP068735,"June, 2025",,80.00%,,,,,
UP068755,"June, 2025",80.00%,100.00%,,40.00%,,,
UP068764,"June, 2025",50.00%,100.00%,,,,,
UP068793,"June, 2025",,100.00%,,,,,
UP068820,"June, 2025",80.00%,,,,,,
UP068922,"June, 2025",40.00%,100.00%,,,,,
UP070324,"June, 2025",,40.00%,,,,,
UP070325,"June, 2025",,100.00%,,,,,
UP070327,"June, 2025",,100.00%,,,,,
UP070329,"June, 2025",,100.00%,,,,,
UP070353,"June, 2025",,100.00%,,,,,
UP070359,"June, 2025",80.00%,100.00%,,,,,
UP070401,"June, 2025",80.00%,100.00%,,,,,
UP070410,"June, 2025",,66.67%,,,,,
UP070503,"June, 2025",100.00%,,,,,,
UP079730,"June, 2025",,100.00%,,,,,
UP080855,"June, 2025",80.00%,100.00%,,,,,
UP081503,"June, 2025",80.00%,100.00%,,,,,
UP081504,"June, 2025",80.00%,100.00%,,,,,
UP081505,"June, 2025",60.00%,100.00%,,,,,
UP081680,"June, 2025",80.00%,75.00%,,,,,
UP081825,"June, 2025",100.00%,100.00%,,,,,
UP082032,"June, 2025",100.00%,100.00%,,,,,
UP082988,"June, 2025",80.00%,100.00%,,,,,
UP082989,"June, 2025",80.00%,100.00%,20.00%,,,,
UP082991,"June, 2025",,100.00%,,,,,
UP082992,"June, 2025",40.00%,,,,,,
UP082993,"June, 2025",60.00%,100.00%,,,,,
UP082994,"June, 2025",,100.00%,,,,,
UP082996,"June, 2025",80.00%,100.00%,,,,,
UP082998,"June, 2025",,100.00%,,,,,
UP082999,"June, 2025",,100.00%,,,,,
UP083007,"June, 2025",80.00%,,,,,,
UP083008,"June, 2025",80.00%,100.00%,,,,,
UP083010,"June, 2025",,100.00%,,,,,
UP083011,"June, 2025",80.00%,100.00%,,,,,
UP083019,"June, 2025",,100.00%,,,,,
UP083021,"June, 2025",,100.00%,,,,,
UP083027,"June, 2025",,25.00%,,,,,
UP083488,"June, 2025",80.00%,,,,,,
UP083490,"June, 2025",,100.00%,,,,,
UP489584,"June, 2025",80.00%,,,,,,
UP492722,"June, 2025",,33.33%,,33.33%,,,
WB000071,"June, 2025",60.00%,100.00%,,,,,
WB000078,"June, 2025",,20.00%,,,,,
WB000080,"June, 2025",,100.00%,,,,,
WB000159,"June, 2025",100.00%,,,,,,
WB000235,"June, 2025",,100.00%,,,,,
WB000353,"June, 2025",60.00%,100.00%,,,,,
WB000450,"June, 2025",60.00%,66.67%,,33.33%,,,
WB000471,"June, 2025",40.00%,,,,,,
WB000942,"June, 2025",80.00%,100.00%,,,,,
WB001064,"June, 2025",80.00%,,,,,,
WB001080,"June, 2025",80.00%,100.00%,,,,,
WB001995,"June, 2025",80.00%,100.00%,,,,,
WB002065,"June, 2025",60.00%,100.00%,,,,,
WB002188,"June, 2025",60.00%,100.00%,,20.00%,,,
WB002228,"June, 2025",80.00%,100.00%,,16.67%,,,
WB002236,"June, 2025",60.00%,100.00%,,,,,
WB002326,"June, 2025",100.00%,,,,,,
WB002387,"June, 2025",,100.00%,,,,,
WB002415,"June, 2025",80.00%,,,,,,
WB002505,"June, 2025",80.00%,40.00%,,,,,
WB002581,"June, 2025",,100.00%,,20.00%,,,
WB002631,"June, 2025",100.00%,100.00%,,,,,
WB002948,"June, 2025",60.00%,,,,,,
WB002976,"June, 2025",60.00%,,,,,,
WB003404,"June, 2025",60.00%,,,,,,
WB003407,"June, 2025",60.00%,,,,,,
WB003623,"June, 2025",,100.00%,,,,,
WB003667,"June, 2025",,83.33%,,,,,
WB003820,"June, 2025",,100.00%,,,,,
WB004381,"June, 2025",100.00%,,,,,,
WB004423,"June, 2025",,100.00%,,,,,
WB004570,"June, 2025",60.00%,,,,,,
WB004613,"June, 2025",60.00%,100.00%,,,,,
WB004639,"June, 2025",100.00%,,,,,,
WB004660,"June, 2025",,100.00%,,,,,
WB004664,"June, 2025",80.00%,100.00%,,,,,
WB004961,"June, 2025",60.00%,,,,,,
WB004963,"June, 2025",40.00%,,,,,,
WB005012,"June, 2025",,50.00%,,,,,
WB005047,"June, 2025",,100.00%,,,,,
WB005081,"June, 2025",,100.00%,,,,,
WB005208,"June, 2025",100.00%,100.00%,,,,,
WB005319,"June, 2025",,100.00%,,,,,
WB005338,"June, 2025",80.00%,,,,,,
WB005339,"June, 2025",,100.00%,,,,,
WB005341,"June, 2025",80.00%,,,,,,
WB005342,"June, 2025",60.00%,60.00%,,20.00%,,,
WB005358,"June, 2025",40.00%,100.00%,,,,,
WB005417,"June, 2025",40.00%,100.00%,,,,,
WB005536,"June, 2025",60.00%,100.00%,,,,,
WB005741,"June, 2025",80.00%,100.00%,,25.00%,,,
WB005980,"June, 2025",80.00%,,,,,,
WB006102,"June, 2025",40.00%,75.00%,,,,,
WB006107,"June, 2025",,100.00%,,,,,
WB006131,"June, 2025",,50.00%,,,,,
WB006227,"June, 2025",50.00%,100.00%,,,,,
WB006232,"June, 2025",20.00%,25.00%,20.00%,,,,
WB006238,"June, 2025",60.00%,,,,,,
WB006258,"June, 2025",80.00%,100.00%,,,,,
WB006423,"June, 2025",80.00%,,,,,,
WB006630,"June, 2025",,100.00%,,,,,
WB006701,"June, 2025",100.00%,,,,,,
WB006983,"June, 2025",,100.00%,,,,,
WB007030,"June, 2025",60.00%,,,,,,
WB007130,"June, 2025",100.00%,100.00%,,,,,
WB007149,"June, 2025",,100.00%,,,,,
WB007213,"June, 2025",,100.00%,,,,,
WB007631,"June, 2025",,100.00%,,,,,
WB007985,"June, 2025",80.00%,75.00%,,,,,
WB008150,"June, 2025",,100.00%,,,,,
WB008317,"June, 2025",60.00%,,,,,,
WB008360,"June, 2025",50.00%,,,,,,
WB008445,"June, 2025",80.00%,33.33%,,,,,
WB008478,"June, 2025",80.00%,,,,,,
WB008533,"June, 2025",60.00%,100.00%,,,,,
WB008563,"June, 2025",80.00%,,,,,,
WB008582,"June, 2025",,100.00%,,,,,
WB008775,"June, 2025",80.00%,100.00%,,,,,
WB008832,"June, 2025",,100.00%,,,,,
WB008910,"June, 2025",60.00%,,,,,,
WB009021,"June, 2025",60.00%,33.33%,,,,,
WB009214,"June, 2025",100.00%,100.00%,,,,,
WB009341,"June, 2025",80.00%,100.00%,,,,,
WB010040,"June, 2025",60.00%,100.00%,,,,,
WB010063,"June, 2025",,33.33%,,,,,
WB010092,"June, 2025",100.00%,,,,,,
WB010123,"June, 2025",80.00%,50.00%,,,,,
WB010208,"June, 2025",40.00%,100.00%,,,,,
WB010672,"June, 2025",80.00%,,,,,,
WB011397,"June, 2025",80.00%,100.00%,,,,,
WB011842,"June, 2025",,100.00%,,,,,
WB012184,"June, 2025",,80.00%,,,,,
WB012388,"June, 2025",,100.00%,,,,,
WB012685,"June, 2025",60.00%,,,,,,
WB012690,"June, 2025",,100.00%,,,,,
WB012734,"June, 2025",60.00%,100.00%,,,,,
WB012755,"June, 2025",80.00%,25.00%,,25.00%,,,
WB012904,"June, 2025",,100.00%,,,,,
WB012988,"June, 2025",,100.00%,,,,,
WB013021,"June, 2025",80.00%,100.00%,,16.67%,,,
WB013558,"June, 2025",60.00%,,,,,,
WB014237,"June, 2025",,100.00%,,,,,
WB014644,"June, 2025",80.00%,100.00%,,,,,
WB015183,"June, 2025",80.00%,,,,,,
WB015763,"June, 2025",,100.00%,,,,,
WB015844,"June, 2025",100.00%,50.00%,,,,,
WB015859,"June, 2025",100.00%,,,,,,
WB015871,"June, 2025",40.00%,75.00%,,,,,
WB015913,"June, 2025",40.00%,,,,,,
WB015923,"June, 2025",80.00%,100.00%,,,,,
WB015943,"June, 2025",,100.00%,,,,,
WB015945,"June, 2025",80.00%,,,,,,
WB015965,"June, 2025",60.00%,100.00%,,,,,
WB016052,"June, 2025",40.00%,,,,,,
WB016060,"June, 2025",,100.00%,,,,,
WB016091,"June, 2025",,100.00%,,,,,
WB016095,"June, 2025",100.00%,100.00%,,,,,
WB016109,"June, 2025",,100.00%,,,,,
WB016209,"June, 2025",,100.00%,,,,,
WB016421,"June, 2025",60.00%,100.00%,,,,,
WB016478,"June, 2025",,100.00%,,,,,
WB016520,"June, 2025",100.00%,,,,,,
WB016605,"June, 2025",,100.00%,,,,,
WB016606,"June, 2025",60.00%,100.00%,,,,,
WB016623,"June, 2025",60.00%,,,,,,
WB016682,"June, 2025",,50.00%,,,,,
WB016691,"June, 2025",60.00%,50.00%,,,,,
WB016692,"June, 2025",60.00%,100.00%,,,,,
WB016697,"June, 2025",60.00%,,,,,,
WB016705,"June, 2025",60.00%,66.67%,,,,,
WB016712,"June, 2025",,50.00%,,,,,
WB016740,"June, 2025",,75.00%,,,,,
WB016759,"June, 2025",80.00%,,,,,,
WB016760,"June, 2025",80.00%,100.00%,,,,,
WB016805,"June, 2025",,100.00%,,,,,
WB016847,"June, 2025",50.00%,,,,,,
WB016858,"June, 2025",,100.00%,,,,,
WB016912,"June, 2025",80.00%,75.00%,,,,,
WB016983,"June, 2025",60.00%,33.33%,,,,,
WB016995,"June, 2025",100.00%,,,,,,
WB017145,"June, 2025",,100.00%,,,,,
WB017153,"June, 2025",100.00%,75.00%,,,,,
WB017201,"June, 2025",100.00%,,,,,,
WB017203,"June, 2025",100.00%,66.67%,,,,,
WB017243,"June, 2025",,50.00%,,,,,
WB017321,"June, 2025",80.00%,,,,,,
WB017354,"June, 2025",100.00%,100.00%,,16.67%,,,
WB017356,"June, 2025",100.00%,,,,,,
WB017371,"June, 2025",,100.00%,,,,,
WB017372,"June, 2025",100.00%,100.00%,,,,,
WB017379,"June, 2025",100.00%,,,,,,
WB017385,"June, 2025",,100.00%,,,,,
WB017414,"June, 2025",60.00%,75.00%,,,,,
WB017459,"June, 2025",80.00%,20.00%,,,,,
WB017460,"June, 2025",,100.00%,,,,,
WB017475,"June, 2025",60.00%,,,,,,
WB017491,"June, 2025",60.00%,100.00%,,,,,
WB017498,"June, 2025",50.00%,100.00%,,,,,
WB017532,"June, 2025",,100.00%,,16.67%,,,
WB017568,"June, 2025",80.00%,50.00%,,,,,
WB017637,"June, 2025",80.00%,,,,,,
WB017676,"June, 2025",80.00%,,,,,,
WB017689,"June, 2025",,100.00%,,,,,
WB017733,"June, 2025",80.00%,,,,,,
WB017756,"June, 2025",80.00%,75.00%,,,,,
WB017787,"June, 2025",80.00%,100.00%,,25.00%,,,
WB017868,"June, 2025",100.00%,50.00%,,,,,
WB017884,"June, 2025",,100.00%,,,,,
WB017905,"June, 2025",100.00%,,,,,,
WB017910,"June, 2025",80.00%,,,,,,
WB017966,"June, 2025",80.00%,,,,,,
WB017968,"June, 2025",,100.00%,,,,,
WB017981,"June, 2025",,100.00%,,,,,
WB017983,"June, 2025",,100.00%,,,,,
WB017995,"June, 2025",40.00%,,,,,,
WB018017,"June, 2025",60.00%,,,,,,
WB018025,"June, 2025",,100.00%,,,,,
WB018031,"June, 2025",80.00%,,,,,,
WB018052,"June, 2025",100.00%,,,,,,
WB018057,"June, 2025",100.00%,,,,,,
WB018080,"June, 2025",80.00%,,,,,,
WB018090,"June, 2025",100.00%,83.33%,,,,,
WB018123,"June, 2025",80.00%,,,,,,
WB018162,"June, 2025",,100.00%,,,,,
WB018182,"June, 2025",100.00%,100.00%,,,,,
WB018191,"June, 2025",,100.00%,,,,,
WB018232,"June, 2025",,100.00%,,,,,
WB018264,"June, 2025",60.00%,60.00%,,,,,
WB018288,"June, 2025",,50.00%,,50.00%,,,
WB018385,"June, 2025",,100.00%,,,,,
WB018398,"June, 2025",,100.00%,,,,,
WB018402,"June, 2025",100.00%,100.00%,,,,,
WB018419,"June, 2025",80.00%,100.00%,,,,,
WB018431,"June, 2025",,100.00%,,25.00%,,,
WB018521,"June, 2025",60.00%,100.00%,,,,,
WB018625,"June, 2025",,100.00%,,,,,
WB018646,"June, 2025",,100.00%,,,,,
WB018732,"June, 2025",100.00%,100.00%,,,,,
WB018749,"June, 2025",60.00%,,,,,,
WB018859,"June, 2025",40.00%,100.00%,,,,,
WB018866,"June, 2025",100.00%,,,,,,
WB018900,"June, 2025",,100.00%,,,,,
WB018916,"June, 2025",80.00%,,,,,,
WB018998,"June, 2025",80.00%,100.00%,,25.00%,,,
WB019001,"June, 2025",80.00%,,,,,,
WB019037,"June, 2025",60.00%,,,,,,
WB019058,"June, 2025",50.00%,,,,,,
WB019061,"June, 2025",,100.00%,,,,,
WB019076,"June, 2025",100.00%,50.00%,,,,,
WB019195,"June, 2025",,33.33%,,,,,
WB019231,"June, 2025",100.00%,,,,,,
WB019242,"June, 2025",,100.00%,,20.00%,,,
WB019253,"June, 2025",60.00%,,,,,,
WB019263,"June, 2025",20.00%,100.00%,,,,,
WB019307,"June, 2025",80.00%,,,,,,
WB019356,"June, 2025",,50.00%,,,,,
WB019527,"June, 2025",60.00%,,,,,,
WB019598,"June, 2025",80.00%,100.00%,,,,,
WB019600,"June, 2025",60.00%,75.00%,,,,,
WB019601,"June, 2025",,100.00%,,,,,
WB019640,"June, 2025",,100.00%,,,,,
WB019656,"June, 2025",60.00%,100.00%,,,,,
WB019719,"June, 2025",100.00%,,,,,,
WB019787,"June, 2025",60.00%,,,,,,
WB019819,"June, 2025",80.00%,100.00%,,,,,
WB019828,"June, 2025",50.00%,,,,,,
WB019837,"June, 2025",80.00%,100.00%,,,,,
WB019839,"June, 2025",80.00%,100.00%,,,,,
WB019854,"June, 2025",100.00%,100.00%,,,,,
WB019923,"June, 2025",,100.00%,,25.00%,,,
WB019974,"June, 2025",80.00%,100.00%,,,,,
WB020086,"June, 2025",100.00%,,,,,,
WB020088,"June, 2025",100.00%,100.00%,,,,,
WB020090,"June, 2025",100.00%,,,,,,
WB020151,"June, 2025",60.00%,40.00%,,,,,
WB020152,"June, 2025",75.00%,,,,,,
WB020196,"June, 2025",60.00%,,,,,,
WB020198,"June, 2025",60.00%,100.00%,,,,,
WB020264,"June, 2025",100.00%,100.00%,,,,,
WB020271,"June, 2025",100.00%,,,,,,
WB020375,"June, 2025",50.00%,,,,,,
WB020380,"June, 2025",60.00%,,,,,,
WB020392,"June, 2025",,20.00%,,,,,
WB020397,"June, 2025",80.00%,,,,,,
WB020406,"June, 2025",,100.00%,,,,,
WB020463,"June, 2025",80.00%,100.00%,,,,,
WB020481,"June, 2025",100.00%,50.00%,,,,,
WB020519,"June, 2025",60.00%,100.00%,,,,,
WB020522,"June, 2025",50.00%,100.00%,,,,,
WB020569,"June, 2025",50.00%,100.00%,,,,,
WB020573,"June, 2025",60.00%,,,,,,
WB020596,"June, 2025",50.00%,,,,,,
WB020618,"June, 2025",60.00%,,,,,,
WB020632,"June, 2025",,100.00%,,,,,
WB020643,"June, 2025",60.00%,100.00%,,,,,
WB020658,"June, 2025",60.00%,,,,,,
WB020678,"June, 2025",60.00%,,,,,,
WB020694,"June, 2025",100.00%,100.00%,,,,,
WB020702,"June, 2025",60.00%,,,,,,
WB020712,"June, 2025",80.00%,,,,,,
WB020761,"June, 2025",,100.00%,,,,,
WB020770,"June, 2025",80.00%,100.00%,,,,,
WB020784,"June, 2025",,50.00%,,,,,
WB020896,"June, 2025",60.00%,50.00%,,,,,
WB020923,"June, 2025",50.00%,,,,,,
WB020925,"June, 2025",60.00%,,,,,,
WB021030,"June, 2025",80.00%,,,,,,
WB021050,"June, 2025",60.00%,100.00%,,,,,
WB021082,"June, 2025",80.00%,,,,,,
WB021102,"June, 2025",,75.00%,,,,,
WB021200,"June, 2025",60.00%,100.00%,,,,,
WB021222,"June, 2025",,100.00%,,,,,
WB021230,"June, 2025",40.00%,,,,,,
WB021326,"June, 2025",80.00%,,,,,,
WB021360,"June, 2025",,50.00%,,,,,
WB021372,"June, 2025",80.00%,100.00%,20.00%,25.00%,,,
WB021392,"June, 2025",,100.00%,,,,,
WB021417,"June, 2025",60.00%,50.00%,,,,,
WB021427,"June, 2025",,100.00%,,16.67%,,,
WB021429,"June, 2025",20.00%,,,,,,
WB021433,"June, 2025",,50.00%,,25.00%,,,
WB021459,"June, 2025",100.00%,,,,,,
WB021499,"June, 2025",,100.00%,,,,,
WB021511,"June, 2025",80.00%,100.00%,,,,,
WB021512,"June, 2025",,100.00%,,16.67%,,,
WB021536,"June, 2025",,100.00%,,40.00%,,,
WB021539,"June, 2025",,100.00%,,,,,
WB021570,"June, 2025",,60.00%,,,,,
WB021589,"June, 2025",60.00%,50.00%,,,,,
WB021592,"June, 2025",80.00%,25.00%,,25.00%,,,
WB021603,"June, 2025",,100.00%,,,,,
WB021628,"June, 2025",60.00%,40.00%,,20.00%,,,
WB021664,"June, 2025",60.00%,100.00%,,,,,
WB021670,"June, 2025",80.00%,100.00%,,,,,
WB021671,"June, 2025",20.00%,100.00%,,,,,
WB021679,"June, 2025",80.00%,50.00%,,,,,
WB021681,"June, 2025",60.00%,100.00%,,,,,
WB021720,"June, 2025",60.00%,66.67%,,,,,
WB021727,"June, 2025",100.00%,100.00%,,,,,
WB021759,"June, 2025",,100.00%,,,,,
WB021820,"June, 2025",60.00%,100.00%,,,,,
WB021870,"June, 2025",60.00%,100.00%,,,,,
WB021952,"June, 2025",,100.00%,,,,,
WB022016,"June, 2025",80.00%,100.00%,,,,,
WB022046,"June, 2025",80.00%,,,,,,
WB022131,"June, 2025",50.00%,100.00%,,,,,
WB022156,"June, 2025",80.00%,50.00%,,,,,
WB022243,"June, 2025",80.00%,,,,,,
WB022270,"June, 2025",100.00%,50.00%,,,,,
WB022287,"June, 2025",,100.00%,,,,,
WB022371,"June, 2025",80.00%,100.00%,,,,,
WB022423,"June, 2025",,100.00%,,,,,
WB022435,"June, 2025",60.00%,100.00%,,,,,
WB022464,"June, 2025",80.00%,100.00%,,,,,
WB022470,"June, 2025",100.00%,100.00%,,,,,
WB022611,"June, 2025",100.00%,,,,,,
WB022705,"June, 2025",40.00%,100.00%,,,,,
WB022744,"June, 2025",60.00%,75.00%,,,,,
WB022942,"June, 2025",60.00%,,,,,,
WB022981,"June, 2025",100.00%,,,,,,
WB023053,"June, 2025",,100.00%,,,,,
WB023059,"June, 2025",80.00%,25.00%,,,,,
WB023060,"June, 2025",100.00%,,,,,,
WB023095,"June, 2025",50.00%,50.00%,,,,,
WB023173,"June, 2025",50.00%,,,,,,
WB023174,"June, 2025",,66.67%,,,,,
WB023194,"June, 2025",100.00%,,,,,,
WB023197,"June, 2025",40.00%,100.00%,,,,,
WB023203,"June, 2025",,100.00%,,,,,
WB023207,"June, 2025",80.00%,66.67%,,,,,
WB023265,"June, 2025",80.00%,100.00%,,,,,
WB023282,"June, 2025",40.00%,75.00%,,,,,
WB023306,"June, 2025",50.00%,,,,,,
WB023371,"June, 2025",80.00%,100.00%,,,,,
WB023385,"June, 2025",80.00%,,,,,,
WB023419,"June, 2025",,100.00%,,,,,
WB023565,"June, 2025",75.00%,,,,,,
WB023584,"June, 2025",80.00%,100.00%,,,,,
WB023590,"June, 2025",100.00%,100.00%,,,,,
WB023604,"June, 2025",100.00%,,,,,,
WB023622,"June, 2025",50.00%,50.00%,,,,,
WB023748,"June, 2025",80.00%,40.00%,,,,,
WB023771,"June, 2025",,100.00%,,,,,
WB023871,"June, 2025",60.00%,,,,,,
