Client Doctor Code,Campaign Start Date (Month Year),HCP Email Open Rate,HCP WhatsApp Read Rate,HCP Email Click Rate,HCP WhatsApp Click Rate,HCP Call Productive Rate,Last Call Connected Date (Selected Month),Average Duration Connected Calls
MH059417,"March, 2025",,85.71%,,,100.00%,04 March 2025,35
RJ012602,"March, 2025",,,,,100.00%,04 March 2025,32
TN001659,"March, 2025",,100.00%,,,,04 March 2025,4
MH078624,"March, 2025",,100.00%,,,100.00%,04 March 2025,46
AP025607,"March, 2025",,100.00%,,,100.00%,04 March 2025,45
MH007416,"March, 2025",57.1%,,,,100.00%,04 March 2025,41
OD006683,"March, 2025",,,,,,04 March 2025,27
UP027242,"March, 2025",57.1%,,,,,04 March 2025,20
AP010606,"March, 2025",42.9%,83.33%,,,100.00%,04 March 2025,73
KL032910,"March, 2025",100.0%,100.00%,,,,04 March 2025,21
MH058249,"March, 2025",,,,,100.00%,04 March 2025,38
OD007403,"March, 2025",100.0%,100.00%,,,100.00%,04 March 2025,151
RJ004762,"March, 2025",85.7%,,,,100.00%,04 March 2025,31
MH041212,"March, 2025",100.0%,100.00%,,,,04 March 2025,29
TN006896,"March, 2025",,100.00%,,,100.00%,04 March 2025,65
MH044233,"March, 2025",,100.00%,,,100.00%,04 March 2025,94
MH039110,"March, 2025",,85.71%,,,,04 March 2025,18
OD006111,"March, 2025",85.7%,100.00%,,28.57%,100.00%,04 March 2025,39
DL008041,"March, 2025",,,,,100.00%,04 March 2025,54
AP021766,"March, 2025",,,,,100.00%,04 March 2025,43
UP036753,"March, 2025",71.4%,100.00%,,,,04 March 2025,20
GJ010601,"March, 2025",71.4%,28.57%,,14.29%,100.00%,04 March 2025,54
GJ009928,"March, 2025",71.4%,,,,100.00%,04 March 2025,31
RJ010399,"March, 2025",,,,,100.00%,04 March 2025,63
GJ003336,"March, 2025",42.9%,,,,100.00%,04 March 2025,61
AS006974,"March, 2025",,100.00%,,,100.00%,04 March 2025,39
RJ016441,"March, 2025",85.7%,100.00%,,,,04 March 2025,3
BR003749,"March, 2025",85.7%,71.43%,,,100.00%,04 March 2025,88
DL002952,"March, 2025",,,,,50.00%,04 March 2025,80
MP009772,"March, 2025",85.7%,42.86%,,,50.00%,04 March 2025,43
AP004228,"March, 2025",,,,,100.00%,04 March 2025,49
DL006544,"March, 2025",,100.00%,,,,04 March 2025,20
MH047587,"March, 2025",42.9%,100.00%,,,50.00%,04 March 2025,33
WB017552,"March, 2025",,,,,100.00%,04 March 2025,34
BR026097,"March, 2025",28.6%,100.00%,,,,04 March 2025,18
KA017729,"March, 2025",,,,,,04 March 2025,6
TS020251,"March, 2025",71.4%,,,,,04 March 2025,7
MH000570,"March, 2025",,,,,100.00%,04 March 2025,51
TS007592,"March, 2025",42.9%,,,,100.00%,04 March 2025,54
AS003097,"March, 2025",,,,,,04 March 2025,11
MH047348,"March, 2025",57.1%,,,,,04 March 2025,26
TN022791,"March, 2025",85.7%,71.43%,,14.29%,,04 March 2025,8
MH039393,"March, 2025",71.4%,100.00%,,,100.00%,04 March 2025,32
MH037299,"March, 2025",57.1%,16.67%,,,100.00%,04 March 2025,84
TN049043,"March, 2025",100.0%,100.00%,,16.67%,,04 March 2025,16
MH031658,"March, 2025",71.4%,100.00%,,,,04 March 2025,22
KA017408,"March, 2025",100.0%,100.00%,,,100.00%,04 March 2025,69
PB007151,"March, 2025",,28.57%,,,100.00%,04 March 2025,64
TN025547,"March, 2025",100.0%,85.71%,,,,04 March 2025,25
MH032769,"March, 2025",,,,,100.00%,04 March 2025,51
TN003534,"March, 2025",71.4%,,,,,04 March 2025,14
CG005036,"March, 2025",42.9%,,,,100.00%,04 March 2025,32
MH037548,"March, 2025",71.4%,,,,,04 March 2025,23
OD490331,"March, 2025",71.4%,14.29%,,,,04 March 2025,20
KA025249,"March, 2025",,,,,100.00%,04 March 2025,77
GJ024930,"March, 2025",42.9%,,,,100.00%,04 March 2025,33
AP005814,"March, 2025",71.4%,85.71%,,,,04 March 2025,13
DL018885,"March, 2025",85.7%,,,,,04 March 2025,19
AP011039,"March, 2025",42.9%,100.00%,,,,04 March 2025,12
MH030420,"March, 2025",42.9%,,,,100.00%,04 March 2025,40
TS027522,"March, 2025",,100.00%,,,100.00%,04 March 2025,42
AP029624,"March, 2025",,100.00%,,,100.00%,04 March 2025,58
KA040852,"March, 2025",,100.00%,,,100.00%,04 March 2025,73
TN039347,"March, 2025",,100.00%,,,100.00%,04 March 2025,37
KL018528,"March, 2025",85.7%,,,,100.00%,04 March 2025,111
KL003607,"March, 2025",,14.29%,,,100.00%,04 March 2025,60
MH030380,"March, 2025",,100.00%,,,100.00%,04 March 2025,63
TN043849,"March, 2025",,50.00%,,,,04 March 2025,1
KA004242,"March, 2025",,,,,100.00%,04 March 2025,34
RJ025465,"March, 2025",,71.43%,,,100.00%,04 March 2025,195
TS025526,"March, 2025",,,,,100.00%,04 March 2025,80
AS010109,"March, 2025",71.4%,100.00%,,,,04 March 2025,9
TN020920,"March, 2025",,,,,100.00%,04 March 2025,50
AP031022,"March, 2025",,,,,,04 March 2025,17
KL015719,"March, 2025",,100.00%,,,100.00%,04 March 2025,34
DL024862,"March, 2025",,,,,100.00%,04 March 2025,62
KA038901,"March, 2025",,,,,100.00%,04 March 2025,43
DL000297,"March, 2025",,14.29%,,,100.00%,04 March 2025,55
TS020537,"March, 2025",,,,,66.67%,04 March 2025,49
MH036283,"March, 2025",,,,,100.00%,04 March 2025,46
UP067351,"March, 2025",,,,,100.00%,04 March 2025,43
GJ004376,"March, 2025",,14.29%,,,100.00%,04 March 2025,43
DL008072,"March, 2025",,28.57%,,,100.00%,04 March 2025,65
TS008596,"March, 2025",100.0%,100.00%,,,,04 March 2025,22
PB009720,"March, 2025",,,,,100.00%,04 March 2025,83
UP029741,"March, 2025",,71.43%,,,100.00%,04 March 2025,126
TN020664,"March, 2025",42.9%,66.67%,,,,04 March 2025,10
PB007344,"March, 2025",,100.00%,,,100.00%,04 March 2025,107
KL009627,"March, 2025",,,,,,04 March 2025,23
KL004002,"March, 2025",,,,,100.00%,04 March 2025,37
MH036797,"March, 2025",14.3%,,,,,04 March 2025,8
KL012748,"March, 2025",,,,,,04 March 2025,18
RJ005894,"March, 2025",,100.00%,,,100.00%,04 March 2025,47
KL013799,"March, 2025",,,,,50.00%,04 March 2025,37
KA017111,"March, 2025",,85.71%,,,100.00%,04 March 2025,40
PB025003,"March, 2025",28.6%,100.00%,,,100.00%,04 March 2025,43
TN022096,"March, 2025",42.9%,85.71%,,14.29%,100.00%,04 March 2025,80
TN026085,"March, 2025",,33.33%,,,,04 March 2025,26
MH030882,"March, 2025",71.4%,66.67%,,,,04 March 2025,29
AP020244,"March, 2025",,,,,100.00%,04 March 2025,57
GJ012140,"March, 2025",28.6%,100.00%,,,100.00%,04 March 2025,39
TN002156,"March, 2025",,100.00%,,,50.00%,04 March 2025,44
TN036817,"March, 2025",,71.43%,,,100.00%,04 March 2025,55
MH033927,"March, 2025",,,,,100.00%,04 March 2025,85
JK009072,"March, 2025",100.0%,,,,100.00%,04 March 2025,162
TN027002,"March, 2025",100.0%,100.00%,,,50.00%,04 March 2025,35
WB045505,"March, 2025",71.4%,,,,100.00%,04 March 2025,56
TN021261,"March, 2025",,,,,100.00%,04 March 2025,42
TN042291,"March, 2025",100.0%,83.33%,,,,04 March 2025,17
TN000829,"March, 2025",100.0%,50.00%,,,33.33%,04 March 2025,28.5
MH082773,"March, 2025",,100.00%,,,100.00%,04 March 2025,36
DL008831,"March, 2025",,83.33%,,,,04 March 2025,22
MP021219,"March, 2025",,16.67%,,,100.00%,04 March 2025,70
GJ006258,"March, 2025",42.9%,,14.29%,,100.00%,04 March 2025,138
JH004916,"March, 2025",,,,,100.00%,04 March 2025,49
KL001184,"March, 2025",42.9%,,,,100.00%,04 March 2025,83
WB051100,"March, 2025",,100.00%,,,,04 March 2025,22
JH005035,"March, 2025",,16.67%,,,100.00%,04 March 2025,93
GJ011591,"March, 2025",85.7%,,,,50.00%,04 March 2025,24.5
KA036942,"March, 2025",85.7%,,,,,04 March 2025,9
PB007227,"March, 2025",57.1%,14.29%,,,50.00%,04 March 2025,31
KA010259,"March, 2025",85.7%,,,,,04 March 2025,8
TN002151,"March, 2025",100.0%,66.67%,,,100.00%,04 March 2025,117
TN039678,"March, 2025",,100.00%,,,100.00%,04 March 2025,35
TN004073,"March, 2025",42.9%,83.33%,,,,04 March 2025,26
AP005003,"March, 2025",,71.43%,,,,04 March 2025,10
TN037696,"March, 2025",100.0%,100.00%,,,100.00%,04 March 2025,106
MH016109,"March, 2025",,83.33%,,,100.00%,04 March 2025,36
RJ025395,"March, 2025",71.4%,14.29%,,,100.00%,04 March 2025,120
JH002323,"March, 2025",42.9%,100.00%,,,100.00%,04 March 2025,57
HP001024,"March, 2025",,100.00%,,,100.00%,04 March 2025,50
UP046988,"March, 2025",,16.67%,,,,04 March 2025,22
AS006038,"March, 2025",85.7%,,,,,04 March 2025,19
AP021216,"March, 2025",,,,,100.00%,04 March 2025,60
KA020319,"March, 2025",,85.71%,,,100.00%,04 March 2025,42
WB000942,"March, 2025",42.9%,100.00%,,,100.00%,04 March 2025,100
BR006405,"March, 2025",,85.71%,,,100.00%,04 March 2025,35
MH016816,"March, 2025",85.7%,100.00%,,,100.00%,04 March 2025,68
TS003679,"March, 2025",,100.00%,,,100.00%,04 March 2025,82
KL015151,"March, 2025",100.0%,100.00%,,,100.00%,04 March 2025,114
KA038234,"March, 2025",,,,,,04 March 2025,16
AP022169,"March, 2025",,100.00%,,,100.00%,04 March 2025,54
BR012268,"March, 2025",,,,,100.00%,04 March 2025,46
KL023651,"March, 2025",85.7%,,,,100.00%,04 March 2025,41
DL010299,"March, 2025",,71.43%,,,100.00%,04 March 2025,53
TN003792,"March, 2025",,100.00%,,,,04 March 2025,11
KL010701,"March, 2025",100.0%,66.67%,,,100.00%,04 March 2025,39
KL029844,"March, 2025",,,,,100.00%,04 March 2025,61
PB011922,"March, 2025",,42.86%,,,100.00%,04 March 2025,42
DL008528,"March, 2025",28.6%,,,,100.00%,04 March 2025,46
KL015068,"March, 2025",,42.86%,,,100.00%,04 March 2025,37
TN000101,"March, 2025",100.0%,100.00%,,,100.00%,04 March 2025,31
KA009296,"March, 2025",85.7%,100.00%,,,100.00%,04 March 2025,97
WB020086,"March, 2025",71.4%,14.29%,,,100.00%,04 March 2025,62
MP011403,"March, 2025",,100.00%,,,100.00%,04 March 2025,49
TN001601,"March, 2025",71.4%,100.00%,,,100.00%,04 March 2025,74
AS002079,"March, 2025",,,,,,04 March 2025,9
TN023147,"March, 2025",,100.00%,,,50.00%,04 March 2025,69
TS008334,"March, 2025",57.1%,,,,100.00%,04 March 2025,47
MH033750,"March, 2025",85.7%,,,,100.00%,04 March 2025,45
UP026725,"March, 2025",100.0%,42.86%,,,50.00%,04 March 2025,37
TN022966,"March, 2025",,,,,,04 March 2025,11
MP002357,"March, 2025",,,,,,04 March 2025,19
OD006611,"March, 2025",,83.33%,,,100.00%,04 March 2025,36
TS017581,"March, 2025",,100.00%,,,,04 March 2025,21
TS002741,"March, 2025",,14.29%,,,100.00%,04 March 2025,54
AP013542,"March, 2025",,,,,100.00%,04 March 2025,47
KA040120,"March, 2025",42.9%,,,,,04 March 2025,16
PB008171,"March, 2025",,28.57%,,,100.00%,04 March 2025,56
DL008596,"March, 2025",,100.00%,,,,04 March 2025,17
BR014244,"March, 2025",42.9%,,,,100.00%,04 March 2025,37
KA017719,"March, 2025",,,,,100.00%,04 March 2025,67
UP052723,"March, 2025",,,,,100.00%,04 March 2025,49
DL019726,"March, 2025",100.0%,100.00%,,,,04 March 2025,13
KL013907,"March, 2025",42.9%,85.71%,,,100.00%,04 March 2025,67
UP027308,"March, 2025",100.0%,,,,50.00%,04 March 2025,38.5
UP032530,"March, 2025",85.7%,14.29%,,,50.00%,04 March 2025,60
KA017482,"March, 2025",,100.00%,,,100.00%,04 March 2025,69
BR004377,"March, 2025",,100.00%,,,,04 March 2025,7
TS019958,"March, 2025",,,,,,04 March 2025,5
BR028739,"March, 2025",,100.00%,,,100.00%,04 March 2025,134
AP019802,"March, 2025",,14.29%,,,100.00%,04 March 2025,61
OD015060,"March, 2025",,,,,100.00%,04 March 2025,34
WB015895,"March, 2025",,,,,100.00%,04 March 2025,46
TS017492,"March, 2025",,100.00%,,,100.00%,04 March 2025,33
KL010617,"March, 2025",,,,,100.00%,04 March 2025,31
TS022642,"March, 2025",,57.14%,,14.29%,100.00%,04 March 2025,33
RJ025248,"March, 2025",,28.57%,,,,04 March 2025,27
KA016846,"March, 2025",71.4%,,,,,04 March 2025,28
KL009418,"March, 2025",,,,,,04 March 2025,14
RJ011195,"March, 2025",42.9%,14.29%,,,50.00%,04 March 2025,34
MH055960,"March, 2025",,71.43%,,,50.00%,04 March 2025,32
UP029528,"March, 2025",71.4%,71.43%,,,,04 March 2025,22
CG000208,"March, 2025",71.4%,,,,100.00%,04 March 2025,78
OD007543,"March, 2025",,57.14%,,,,04 March 2025,9
BR015836,"March, 2025",,100.00%,,,100.00%,04 March 2025,34
WB047312,"March, 2025",,,,,100.00%,04 March 2025,64
BR008376,"March, 2025",,100.00%,,,,04 March 2025,1
TN031097,"March, 2025",,100.00%,,,100.00%,04 March 2025,40
TS007998,"March, 2025",,14.29%,,,,04 March 2025,10
MH025999,"March, 2025",,,,,100.00%,04 March 2025,49
MH030201,"March, 2025",,,,,100.00%,04 March 2025,45
AP029327,"March, 2025",,85.71%,,,100.00%,04 March 2025,41
HR003089,"March, 2025",14.3%,,,,100.00%,04 March 2025,64
TN009323,"March, 2025",,,,,100.00%,04 March 2025,53
AP020420,"March, 2025",,57.14%,,,100.00%,04 March 2025,129
DL027125,"March, 2025",42.9%,,,,,04 March 2025,10
MH073666,"March, 2025",,42.86%,,,100.00%,04 March 2025,32
TN024453,"March, 2025",,100.00%,,,,04 March 2025,6
MH034646,"March, 2025",,,,,,04 March 2025,21
TN008655,"March, 2025",,71.43%,,,100.00%,04 March 2025,89
GJ010411,"March, 2025",,,,,,04 March 2025,21
KL027062,"March, 2025",42.9%,,,,,04 March 2025,19
MH007203,"March, 2025",28.6%,16.67%,,,,04 March 2025,14
MH051106,"March, 2025",,85.71%,,,100.00%,04 March 2025,31
TN042480,"March, 2025",,,,,100.00%,04 March 2025,71
MH037058,"March, 2025",,14.29%,,,100.00%,04 March 2025,52
TS007562,"March, 2025",,28.57%,,,100.00%,04 March 2025,78
RJ010755,"March, 2025",42.9%,100.00%,,,33.33%,04 March 2025,41
RJ009937,"March, 2025",,,,,100.00%,04 March 2025,36
UP032415,"March, 2025",71.4%,100.00%,,,,04 March 2025,25
RJ009494,"March, 2025",71.4%,57.14%,,,,04 March 2025,29
KA009524,"March, 2025",42.9%,28.57%,,,50.00%,04 March 2025,35.5
AS003008,"March, 2025",,,,,100.00%,04 March 2025,95
TN023700,"March, 2025",,100.00%,,,100.00%,04 March 2025,54
AS007960,"March, 2025",,100.00%,,,100.00%,04 March 2025,36
MH029822,"March, 2025",42.9%,,,,100.00%,04 March 2025,33
WB027811,"March, 2025",14.3%,,,,,04 March 2025,25
AP000130,"March, 2025",85.7%,100.00%,,,100.00%,04 March 2025,91
KL013729,"March, 2025",,100.00%,,,100.00%,04 March 2025,46
MH034131,"March, 2025",,,,,,04 March 2025,18
KA017596,"March, 2025",100.0%,83.33%,,,100.00%,04 March 2025,76
DL026067,"March, 2025",42.9%,,,,,04 March 2025,20
TS014226,"March, 2025",28.6%,,,,100.00%,04 March 2025,97
RJ023670,"March, 2025",100.0%,25.00%,,,100.00%,04 March 2025,90
TS022364,"March, 2025",85.7%,,,,100.00%,04 March 2025,67.5
HR006496,"March, 2025",100.0%,100.00%,,,33.33%,04 March 2025,33
UP006624,"March, 2025",,100.00%,,,50.00%,05 March 2025,38
UP055433,"March, 2025",,100.00%,,,,05 March 2025,26
UP035689,"March, 2025",100.0%,100.00%,,,33.33%,05 March 2025,33
AP018786,"March, 2025",,71.43%,,,50.00%,05 March 2025,52
MH039398,"March, 2025",100.0%,33.33%,,,33.33%,05 March 2025,31
UP068506,"March, 2025",,75.00%,,50.00%,50.00%,05 March 2025,76
MH037067,"March, 2025",,42.86%,,,100.00%,05 March 2025,51
KA022068,"March, 2025",,85.71%,,,100.00%,05 March 2025,62
KA043849,"March, 2025",,100.00%,,,50.00%,05 March 2025,33
KL012259,"March, 2025",100.0%,,,,50.00%,05 March 2025,82
WB020152,"March, 2025",,75.00%,,,50.00%,05 March 2025,42
KL003921,"March, 2025",100.0%,100.00%,,,100.00%,05 March 2025,33
KL004633,"March, 2025",,,,,100.00%,05 March 2025,45
MH032954,"March, 2025",,100.00%,,,100.00%,05 March 2025,74
WB003820,"March, 2025",,,,,,05 March 2025,19
WB020571,"March, 2025",,,,,50.00%,05 March 2025,40
KL008091,"March, 2025",,85.71%,,,100.00%,05 March 2025,72
WB031562,"March, 2025",25.0%,,,,,05 March 2025,17
TN006056,"March, 2025",,,,,100.00%,05 March 2025,52
MP012059,"March, 2025",,,,,100.00%,05 March 2025,61
MH037713,"March, 2025",,,,,100.00%,05 March 2025,62
RJ011228,"March, 2025",100.0%,,,,50.00%,05 March 2025,31
TN052094,"March, 2025",,85.71%,,,100.00%,05 March 2025,58
TN052567,"March, 2025",,,,,100.00%,05 March 2025,38
TS008570,"March, 2025",,28.57%,,,100.00%,05 March 2025,42
JH005608,"March, 2025",100.0%,85.71%,,,100.00%,05 March 2025,58
UP034015,"March, 2025",,,,,100.00%,05 March 2025,33
MH018640,"March, 2025",,,,,100.00%,05 March 2025,33
GJ010559,"March, 2025",,14.29%,,,100.00%,05 March 2025,32
JH005445,"March, 2025",,,,,50.00%,05 March 2025,39
MH066843,"March, 2025",85.7%,85.71%,,,100.00%,05 March 2025,61
MH039710,"March, 2025",100.0%,100.00%,,,50.00%,05 March 2025,50
PB008435,"March, 2025",14.3%,,,,100.00%,05 March 2025,31
JK008658,"March, 2025",,14.29%,,,,05 March 2025,23
MH006100,"March, 2025",,100.00%,,,,05 March 2025,14
GJ020128,"March, 2025",85.7%,,,,100.00%,05 March 2025,51
KA009303,"March, 2025",,100.00%,,,,05 March 2025,22
MH073521,"March, 2025",,100.00%,,,,05 March 2025,1
MH051174,"March, 2025",28.6%,,,,100.00%,05 March 2025,114
MP005951,"March, 2025",,85.71%,,,100.00%,05 March 2025,31
DL014055,"March, 2025",,,,,100.00%,05 March 2025,60
WB018487,"March, 2025",71.4%,83.33%,,,100.00%,05 March 2025,31
DL977976,"March, 2025",,100.00%,,,,05 March 2025,12
MP009983,"March, 2025",,83.33%,,,100.00%,05 March 2025,90
TN001854,"March, 2025",,,,,,05 March 2025,19
HR003095,"March, 2025",,,,,,05 March 2025,21
JK001262,"March, 2025",,,,,100.00%,05 March 2025,75
MH067947,"March, 2025",,,,,,05 March 2025,18
GJ004256,"March, 2025",,,,,100.00%,05 March 2025,92
JK004226,"March, 2025",,,,,100.00%,05 March 2025,58
AS006130,"March, 2025",,,,,100.00%,05 March 2025,103
UK000656,"March, 2025",,71.43%,,,50.00%,05 March 2025,86
AS007222,"March, 2025",,,,,100.00%,05 March 2025,37
UP006757,"March, 2025",71.4%,85.71%,,,100.00%,05 March 2025,40
UP037141,"March, 2025",28.6%,100.00%,,,,05 March 2025,10
KA025912,"March, 2025",,,,,100.00%,05 March 2025,110
AS007315,"March, 2025",,85.71%,,,100.00%,05 March 2025,38
KL029803,"March, 2025",,,,,100.00%,05 March 2025,34
AP020983,"March, 2025",,100.00%,,,50.00%,05 March 2025,46
MH038690,"March, 2025",,,,,100.00%,05 March 2025,34
MH029173,"March, 2025",,,,,100.00%,05 March 2025,39
MH077057,"March, 2025",,100.00%,,,50.00%,05 March 2025,34
TN015163,"March, 2025",100.0%,100.00%,,,,05 March 2025,27
UP028823,"March, 2025",,100.00%,,,100.00%,05 March 2025,119
UP031887,"March, 2025",,14.29%,,,100.00%,05 March 2025,37
MH101137,"March, 2025",100.0%,100.00%,,,50.00%,05 March 2025,106
RJ012988,"March, 2025",,,,,,05 March 2025,13
OD005571,"March, 2025",,28.57%,,,100.00%,05 March 2025,52
MH037752,"March, 2025",,,,,100.00%,05 March 2025,135
UP033168,"March, 2025",66.7%,20.00%,,,,05 March 2025,26
KA020989,"March, 2025",,100.00%,,,50.00%,05 March 2025,116
AP013210,"March, 2025",100.0%,100.00%,100.00%,,100.00%,05 March 2025,100
RJ010427,"March, 2025",,,,,100.00%,05 March 2025,73
AS019454,"March, 2025",,,,,,05 March 2025,29
UP027976,"March, 2025",,,,,100.00%,05 March 2025,115
AS000229,"March, 2025",,,,,100.00%,05 March 2025,72
MH023090,"March, 2025",,50.00%,,,100.00%,05 March 2025,109
MH050667,"March, 2025",,100.00%,,,100.00%,05 March 2025,30
AP001238,"March, 2025",,,,,,05 March 2025,25
TN003967,"March, 2025",,,,,,05 March 2025,20
MH075558,"March, 2025",,,,,100.00%,05 March 2025,61
GJ002443,"March, 2025",,85.71%,,,100.00%,05 March 2025,48
PC001399,"March, 2025",,,,,,05 March 2025,19
TN002597,"March, 2025",,,,,100.00%,05 March 2025,76
UP036182,"March, 2025",100.0%,,,,100.00%,05 March 2025,92
TS025041,"March, 2025",,71.43%,,,,05 March 2025,17
BR012776,"March, 2025",,100.00%,,14.29%,,05 March 2025,20
AP010973,"March, 2025",,100.00%,,,,05 March 2025,25
MH040008,"March, 2025",14.3%,100.00%,,,,05 March 2025,24
JK017714,"March, 2025",,100.00%,,,,05 March 2025,5
MH016933,"March, 2025",,,,,100.00%,05 March 2025,73
DL016130,"March, 2025",100.0%,,,,,05 March 2025,27
MH038647,"March, 2025",,14.29%,,,,05 March 2025,22
TS007844,"March, 2025",50.0%,100.00%,,,100.00%,05 March 2025,51
JK003782,"March, 2025",,66.67%,,,50.00%,05 March 2025,35
TN055900,"March, 2025",,,,,50.00%,05 March 2025,31
UP029099,"March, 2025",42.9%,,,,,05 March 2025,9
AP013304,"March, 2025",85.7%,100.00%,,,100.00%,05 March 2025,56
GJ002103,"March, 2025",100.0%,100.00%,,,50.00%,05 March 2025,33
JH005162,"March, 2025",,,,,100.00%,05 March 2025,36
PB09800,"March, 2025",,,,,100.00%,05 March 2025,76
GJ011329,"March, 2025",28.6%,,,,,05 March 2025,6
BR020555,"March, 2025",,28.57%,,,100.00%,05 March 2025,70
KL031749,"March, 2025",,71.43%,,,100.00%,05 March 2025,35
KL006608,"March, 2025",57.1%,100.00%,,,100.00%,05 March 2025,37
GJ013642,"March, 2025",,,,,,05 March 2025,18
KL014064,"March, 2025",,100.00%,,,100.00%,05 March 2025,71
HR005657,"March, 2025",100.0%,,,,20.00%,05 March 2025,41
MH028418,"March, 2025",100.0%,,,,,05 March 2025,27
HR012520,"March, 2025",,,,,100.00%,05 March 2025,38
CG000216,"March, 2025",85.7%,66.67%,,,50.00%,05 March 2025,54
MH100680,"March, 2025",100.0%,100.00%,,,100.00%,05 March 2025,133
WB040800,"March, 2025",85.7%,,14.29%,,100.00%,05 March 2025,46
HR005262,"March, 2025",,,,,100.00%,05 March 2025,68
AP013510,"March, 2025",,,,,,05 March 2025,17
UP066173,"March, 2025",,,,,,05 March 2025,24
MP004697,"March, 2025",,28.57%,,,100.00%,05 March 2025,40
WB019498,"March, 2025",,,,,100.00%,05 March 2025,32
UP012461,"March, 2025",,71.43%,,,100.00%,05 March 2025,31
WB010123,"March, 2025",,50.00%,,,,05 March 2025,1
GJ003182,"March, 2025",,100.00%,,,100.00%,05 March 2025,42
TN032746,"March, 2025",,,,,100.00%,05 March 2025,81
MH493230,"March, 2025",,83.33%,,,100.00%,05 March 2025,119
KA023080,"March, 2025",,100.00%,,,,05 March 2025,12
TN025577,"March, 2025",,,,,,05 March 2025,6
WB046216,"March, 2025",100.0%,71.43%,,,50.00%,05 March 2025,124
GJ038081,"March, 2025",85.7%,,,,,05 March 2025,17
BR000168,"March, 2025",,14.29%,,,100.00%,05 March 2025,119
WB019052,"March, 2025",,71.43%,,,100.00%,05 March 2025,60
TS006026,"March, 2025",,,,,,05 March 2025,16
BR012655,"March, 2025",,85.71%,,,,05 March 2025,9
WB024856,"March, 2025",,,,,100.00%,05 March 2025,30
GJ024303,"March, 2025",28.6%,16.67%,,16.67%,100.00%,05 March 2025,54
TS018083,"March, 2025",100.0%,100.00%,,,,05 March 2025,29
AP033928,"March, 2025",100.0%,,,,,05 March 2025,5
PB007464,"March, 2025",,100.00%,,,,05 March 2025,27
AP030160,"March, 2025",57.1%,85.71%,,,100.00%,05 March 2025,116
DL024015,"March, 2025",100.0%,,,,,05 March 2025,1
DL028211,"March, 2025",14.3%,,,,,05 March 2025,28
JK003957,"March, 2025",,,,,,05 March 2025,29
KA040934,"March, 2025",,16.67%,,,100.00%,05 March 2025,53
TN020970,"March, 2025",,,,,100.00%,05 March 2025,34
UP030235,"March, 2025",85.7%,100.00%,,,,05 March 2025,8
MH053228,"March, 2025",,100.00%,,,100.00%,05 March 2025,42
KA016408,"March, 2025",,,,,100.00%,05 March 2025,37
WB051884,"March, 2025",,100.00%,,,,05 March 2025,20
DL008281,"March, 2025",,100.00%,,,,05 March 2025,16
KL013314,"March, 2025",,,,,,05 March 2025,20
TR001579,"March, 2025",,,,,50.00%,05 March 2025,44
RJ012569,"March, 2025",71.4%,,,,100.00%,05 March 2025,127
KL012840,"March, 2025",,100.00%,,,,05 March 2025,15
MP006924,"March, 2025",,,,,100.00%,05 March 2025,34
UP026660,"March, 2025",,71.43%,,,100.00%,05 March 2025,106
TN039008,"March, 2025",100.0%,,,,100.00%,05 March 2025,71
TN025683,"March, 2025",85.7%,100.00%,,,100.00%,05 March 2025,49
WB042791,"March, 2025",,100.00%,,,100.00%,05 March 2025,122
TS007977,"March, 2025",42.9%,,,,100.00%,05 March 2025,56
AP035765,"March, 2025",100.0%,100.00%,,,100.00%,05 March 2025,145
HR011676,"March, 2025",,85.71%,,,100.00%,05 March 2025,32
TN035709,"March, 2025",42.9%,,,,,05 March 2025,23
WB039183,"March, 2025",,100.00%,,,100.00%,05 March 2025,101
GJ012790,"March, 2025",,100.00%,,,,05 March 2025,21.5
TN040030,"March, 2025",,85.71%,,,,05 March 2025,19
UP028145,"March, 2025",14.3%,100.00%,,,100.00%,05 March 2025,108
KA008952,"March, 2025",,,,,100.00%,05 March 2025,38
AP019405,"March, 2025",,,,,100.00%,05 March 2025,69
DL009142,"March, 2025",,85.71%,,,,05 March 2025,14
KL495931,"March, 2025",,,,,100.00%,05 March 2025,114
TS014497,"March, 2025",,66.67%,,,33.33%,05 March 2025,42
MH012568,"March, 2025",,16.67%,,,100.00%,05 March 2025,45
KA038159,"March, 2025",,100.00%,,,50.00%,05 March 2025,37
OD005988,"March, 2025",,42.86%,,,100.00%,05 March 2025,127
UP068440,"March, 2025",,14.29%,,,100.00%,05 March 2025,43
TN036617,"March, 2025",,100.00%,,,50.00%,05 March 2025,38
DL020101,"March, 2025",,,,,100.00%,05 March 2025,41
TN008141,"March, 2025",57.1%,,,,100.00%,05 March 2025,60
SK000065,"March, 2025",,100.00%,,,100.00%,05 March 2025,61
AP013355,"March, 2025",,100.00%,,,100.00%,05 March 2025,59
MN002650,"March, 2025",,100.00%,,,33.33%,05 March 2025,43
UP037234,"March, 2025",85.7%,100.00%,,,100.00%,05 March 2025,92
WB020406,"March, 2025",,14.29%,,,,05 March 2025,3
UP027419,"March, 2025",57.1%,,,,50.00%,05 March 2025,38
MP019030,"March, 2025",,,,,,05 March 2025,5
PB007134,"March, 2025",,42.86%,,,,05 March 2025,1
PB016884,"March, 2025",100.0%,,,,100.00%,05 March 2025,126
TS036273,"March, 2025",,,,,100.00%,05 March 2025,35
